asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
mnq,3349,1408,1928,13,42.0,0.026,0.026,1.48,698.6,0.4,0.5,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,768,1138,10,40.1,0.001,0.001,0.05,399.7,0.4,0.5,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,640,790,3,44.7,0.058,0.058,2.21,298.9,0.4,0.5,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,193,160,2,54.4,0.18,0.18,3.38,74.1,0.5,0.5,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,66,50,1,56.4,0.205,0.205,2.22,24.4,0.5,0.5,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,127,110,1,53.4,0.167,0.167,2.58,49.6,0.5,0.5,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,3081,4454,23,40.8,0.01,0.01,0.83,1576.6,0.0,0.5,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1655,2423,13,40.5,0.006,0.006,0.36,853.4,0.0,0.5,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1426,2031,10,41.1,0.014,0.014,0.83,723.2,0.0,0.5,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,3081,4454,23,40.8,0.01,0.01,0.83,1576.6,0.1,0.5,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1655,2423,13,40.5,0.006,0.006,0.36,853.4,0.1,0.5,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1426,2031,10,41.1,0.014,0.014,0.83,723.2,0.1,0.5,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,3081,4454,23,40.8,0.01,0.01,0.83,1576.6,0.2,0.5,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1655,2423,13,40.5,0.006,0.006,0.36,853.4,0.2,0.5,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1426,2031,10,41.1,0.014,0.014,0.83,723.2,0.2,0.5,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,2867,4217,21,40.4,0.004,0.004,0.37,1482.1,0.3,0.5,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,1536,2303,13,39.9,-0.002,-0.002,-0.1,803.5,0.3,0.5,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,1331,1914,8,40.9,0.011,0.011,0.65,678.6,0.3,0.5,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1415,1928,6,42.3,0.028,0.028,1.63,698.6,0.4,0.5,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,775,1138,3,40.4,0.006,0.006,0.25,399.7,0.4,0.5,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,640,790,3,44.7,0.058,0.058,2.21,298.9,0.4,0.5,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,194,160,1,54.6,0.183,0.183,3.45,74.1,0.5,0.5,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,67,50,0,57.3,0.216,0.216,2.33,24.4,0.5,0.5,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,127,110,1,53.4,0.167,0.167,2.58,49.6,0.5,0.5,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,3095,4458,5,40.9,0.012,0.012,1.03,1576.6,0.0,0.5,0.75,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1663,2424,4,40.7,0.008,0.008,0.52,853.4,0.0,0.5,0.75,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1432,2034,1,41.3,0.016,0.016,0.96,723.2,0.0,0.5,0.75,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,3095,4458,5,40.9,0.012,0.012,1.03,1576.6,0.1,0.5,0.75,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1663,2424,4,40.7,0.008,0.008,0.52,853.4,0.1,0.5,0.75,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1432,2034,1,41.3,0.016,0.016,0.96,723.2,0.1,0.5,0.75,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,3095,4458,5,40.9,0.012,0.012,1.03,1576.6,0.2,0.5,0.75,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1663,2424,4,40.7,0.008,0.008,0.52,853.4,0.2,0.5,0.75,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1432,2034,1,41.3,0.016,0.016,0.96,723.2,0.2,0.5,0.75,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,2881,4219,5,40.5,0.007,0.007,0.58,1482.1,0.3,0.5,0.75,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,1544,2304,4,40.1,0.001,0.001,0.06,803.5,0.3,0.5,0.75,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,1337,1915,1,41.1,0.014,0.014,0.78,678.6,0.3,0.5,0.75,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1421,1928,0,42.4,0.03,0.03,1.76,698.6,0.4,0.5,0.75,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,778,1138,0,40.6,0.008,0.008,0.33,399.7,0.4,0.5,0.75,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,643,790,0,44.9,0.061,0.061,2.3,298.9,0.4,0.5,0.75,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,195,160,0,54.9,0.187,0.187,3.52,74.1,0.5,0.5,0.75,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,67,50,0,57.3,0.216,0.216,2.33,24.4,0.5,0.5,0.75,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,128,110,0,53.8,0.172,0.172,2.66,49.6,0.5,0.5,0.75,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2491,4602,465,33.0,-0.006,-0.006,-0.49,1576.6,0.0,0.5,1.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1319,2497,275,32.2,-0.016,-0.016,-1.05,853.4,0.0,0.5,1.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1172,2105,190,33.8,0.007,0.007,0.42,723.2,0.0,0.5,1.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2491,4602,465,33.0,-0.006,-0.006,-0.49,1576.6,0.1,0.5,1.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1319,2497,275,32.2,-0.016,-0.016,-1.05,853.4,0.1,0.5,1.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1172,2105,190,33.8,0.007,0.007,0.42,723.2,0.1,0.5,1.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2491,4602,465,33.0,-0.006,-0.006,-0.49,1576.6,0.2,0.5,1.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1319,2497,275,32.2,-0.016,-0.016,-1.05,853.4,0.2,0.5,1.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1172,2105,190,33.8,0.007,0.007,0.42,723.2,0.2,0.5,1.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,2388,4402,315,33.6,0.004,0.004,0.35,1482.1,0.3,0.5,1.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,1257,2399,196,32.6,-0.011,-0.011,-0.65,803.5,0.3,0.5,1.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,1131,2003,119,34.8,0.022,0.022,1.23,678.6,0.3,0.5,1.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1235,2035,79,36.9,0.053,0.053,3.08,698.6,0.4,0.5,1.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,663,1206,47,34.6,0.019,0.019,0.83,399.7,0.4,0.5,1.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,572,829,32,39.9,0.099,0.099,3.74,298.9,0.4,0.5,1.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,174,169,12,49.0,0.235,0.235,4.43,74.1,0.5,0.5,1.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,59,53,5,50.4,0.256,0.256,2.77,24.4,0.5,0.5,1.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,115,116,7,48.3,0.225,0.225,3.47,49.6,0.5,0.5,1.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2555,4645,358,33.8,0.007,0.007,0.62,1576.6,0.0,0.5,1.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1360,2521,210,33.2,-0.001,-0.001,-0.09,853.4,0.0,0.5,1.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1195,2124,148,34.5,0.017,0.017,1.0,723.2,0.0,0.5,1.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2555,4645,358,33.8,0.007,0.007,0.62,1576.6,0.1,0.5,1.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1360,2521,210,33.2,-0.001,-0.001,-0.09,853.4,0.1,0.5,1.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1195,2124,148,34.5,0.017,0.017,1.0,723.2,0.1,0.5,1.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2555,4645,358,33.8,0.007,0.007,0.62,1576.6,0.2,0.5,1.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1360,2521,210,33.2,-0.001,-0.001,-0.09,853.4,0.2,0.5,1.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1195,2124,148,34.5,0.017,0.017,1.0,723.2,0.2,0.5,1.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,2444,4430,231,34.4,0.016,0.016,1.35,1482.1,0.3,0.5,1.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,1293,2411,148,33.6,0.004,0.004,0.22,803.5,0.3,0.5,1.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,1151,2019,83,35.4,0.031,0.031,1.75,678.6,0.3,0.5,1.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1249,2037,63,37.3,0.059,0.059,3.44,698.6,0.4,0.5,1.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,671,1208,37,35.0,0.025,0.025,1.11,399.7,0.4,0.5,1.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,578,829,26,40.3,0.105,0.105,3.98,298.9,0.4,0.5,1.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,176,169,10,49.6,0.244,0.244,4.59,74.1,0.5,0.5,1.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,59,53,5,50.4,0.256,0.256,2.77,24.4,0.5,0.5,1.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,117,116,5,49.2,0.237,0.237,3.66,49.6,0.5,0.5,1.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2677,4722,159,35.4,0.031,0.031,2.72,1576.6,0.0,0.5,1.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1438,2562,91,35.2,0.027,0.027,1.74,853.4,0.0,0.5,1.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1239,2160,68,35.7,0.036,0.036,2.12,723.2,0.0,0.5,1.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2677,4722,159,35.4,0.031,0.031,2.72,1576.6,0.1,0.5,1.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1438,2562,91,35.2,0.027,0.027,1.74,853.4,0.1,0.5,1.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1239,2160,68,35.7,0.036,0.036,2.12,723.2,0.1,0.5,1.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2677,4722,159,35.4,0.031,0.031,2.72,1576.6,0.2,0.5,1.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1438,2562,91,35.2,0.027,0.027,1.74,853.4,0.2,0.5,1.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1239,2160,68,35.7,0.036,0.036,2.12,723.2,0.2,0.5,1.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,2530,4464,111,35.6,0.034,0.034,2.88,1482.1,0.3,0.5,1.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,1352,2428,72,35.1,0.026,0.026,1.64,803.5,0.3,0.5,1.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,1178,2036,39,36.2,0.043,0.043,2.46,678.6,0.3,0.5,1.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1270,2041,38,37.9,0.069,0.069,3.98,698.6,0.4,0.5,1.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,684,1209,23,35.7,0.035,0.035,1.55,399.7,0.4,0.5,1.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,586,832,15,40.9,0.113,0.113,4.29,298.9,0.4,0.5,1.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,178,169,8,50.1,0.252,0.252,4.75,74.1,0.5,0.5,1.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,59,53,5,50.4,0.256,0.256,2.77,24.4,0.5,0.5,1.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,119,116,3,50.0,0.25,0.25,3.86,49.6,0.5,0.5,1.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2734,4766,58,36.2,0.043,0.043,3.7,1576.6,0.0,0.5,1.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1472,2588,31,36.0,0.04,0.04,2.54,853.4,0.0,0.5,1.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1262,2178,27,36.4,0.046,0.046,2.71,723.2,0.0,0.5,1.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2734,4766,58,36.2,0.043,0.043,3.7,1576.6,0.1,0.5,1.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1472,2588,31,36.0,0.04,0.04,2.54,853.4,0.1,0.5,1.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1262,2178,27,36.4,0.046,0.046,2.71,723.2,0.1,0.5,1.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2734,4766,58,36.2,0.043,0.043,3.7,1576.6,0.2,0.5,1.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1472,2588,31,36.0,0.04,0.04,2.54,853.4,0.2,0.5,1.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1262,2178,27,36.4,0.046,0.046,2.71,723.2,0.2,0.5,1.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,2564,4493,48,36.1,0.041,0.041,3.48,1482.1,0.3,0.5,1.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,1379,2445,28,35.8,0.037,0.037,2.3,803.5,0.3,0.5,1.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,1185,2048,20,36.4,0.046,0.046,2.65,678.6,0.3,0.5,1.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1284,2043,22,38.3,0.075,0.075,4.35,698.6,0.4,0.5,1.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,696,1210,10,36.3,0.045,0.045,1.96,399.7,0.4,0.5,1.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,588,833,12,41.0,0.115,0.115,4.37,298.9,0.4,0.5,1.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,183,169,3,51.5,0.273,0.273,5.15,74.1,0.5,0.5,1.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,64,53,0,54.7,0.321,0.321,3.47,24.4,0.5,0.5,1.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,119,116,3,50.0,0.25,0.25,3.86,49.6,0.5,0.5,1.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2756,4784,18,36.5,0.047,0.047,4.08,1576.6,0.0,0.5,1.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1486,2597,8,36.3,0.045,0.045,2.87,853.4,0.0,0.5,1.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1270,2187,10,36.6,0.049,0.049,2.91,723.2,0.0,0.5,1.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2756,4784,18,36.5,0.047,0.047,4.08,1576.6,0.1,0.5,1.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1486,2597,8,36.3,0.045,0.045,2.87,853.4,0.1,0.5,1.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1270,2187,10,36.6,0.049,0.049,2.91,723.2,0.1,0.5,1.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2756,4784,18,36.5,0.047,0.047,4.08,1576.6,0.2,0.5,1.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1486,2597,8,36.3,0.045,0.045,2.87,853.4,0.2,0.5,1.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,1270,2187,10,36.6,0.049,0.049,2.91,723.2,0.2,0.5,1.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,2584,4504,17,36.4,0.046,0.046,3.84,1482.1,0.3,0.5,1.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,1392,2453,7,36.1,0.042,0.042,2.61,803.5,0.3,0.5,1.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,1192,2051,10,36.6,0.05,0.05,2.83,678.6,0.3,0.5,1.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1292,2048,9,38.6,0.079,0.079,4.55,698.6,0.4,0.5,1.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,701,1214,1,36.6,0.049,0.049,2.14,399.7,0.4,0.5,1.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,591,834,8,41.2,0.119,0.119,4.49,298.9,0.4,0.5,1.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,184,169,2,51.8,0.277,0.277,5.23,74.1,0.5,0.5,1.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,64,53,0,54.7,0.321,0.321,3.47,24.4,0.5,0.5,1.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,120,116,2,50.4,0.256,0.256,3.95,49.6,0.5,0.5,1.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,1892,4871,795,25.0,0.001,0.001,0.06,1576.6,0.0,0.5,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,971,2654,466,23.7,-0.025,-0.025,-1.62,853.4,0.0,0.5,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,921,2217,329,26.6,0.031,0.031,1.84,723.2,0.0,0.5,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,1892,4871,795,25.0,0.001,0.001,0.06,1576.6,0.1,0.5,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,971,2654,466,23.7,-0.025,-0.025,-1.62,853.4,0.1,0.5,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,921,2217,329,26.6,0.031,0.031,1.84,723.2,0.1,0.5,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,1892,4871,795,25.0,0.001,0.001,0.06,1576.6,0.2,0.5,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,971,2654,466,23.7,-0.025,-0.025,-1.62,853.4,0.2,0.5,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,921,2217,329,26.6,0.031,0.031,1.84,723.2,0.2,0.5,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,1837,4667,601,25.9,0.017,0.017,1.44,1482.1,0.3,0.5,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,937,2552,363,24.3,-0.013,-0.013,-0.84,803.5,0.3,0.5,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,900,2115,238,27.7,0.053,0.053,3.04,678.6,0.3,0.5,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,999,2142,208,29.8,0.097,0.097,5.59,698.6,0.4,0.5,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,527,1274,115,27.5,0.05,0.05,2.19,399.7,0.4,0.5,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,472,868,93,32.9,0.159,0.159,6.01,298.9,0.4,0.5,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,141,179,35,39.7,0.294,0.294,5.55,74.1,0.5,0.5,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,46,59,12,39.3,0.286,0.286,3.1,24.4,0.5,0.5,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,95,120,23,39.9,0.298,0.298,4.6,49.6,0.5,0.5,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,1952,4924,682,25.8,0.017,0.017,1.44,1576.6,0.0,0.5,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1002,2688,401,24.5,-0.01,-0.01,-0.65,853.4,0.0,0.5,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,950,2236,281,27.4,0.048,0.048,2.83,723.2,0.0,0.5,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,1952,4924,682,25.8,0.017,0.017,1.44,1576.6,0.1,0.5,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1002,2688,401,24.5,-0.01,-0.01,-0.65,853.4,0.1,0.5,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,950,2236,281,27.4,0.048,0.048,2.83,723.2,0.1,0.5,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,1952,4924,682,25.8,0.017,0.017,1.44,1576.6,0.2,0.5,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1002,2688,401,24.5,-0.01,-0.01,-0.65,853.4,0.2,0.5,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,950,2236,281,27.4,0.048,0.048,2.83,723.2,0.2,0.5,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7105,1889,4704,512,26.6,0.032,0.032,2.68,1482.1,0.3,0.5,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3852,962,2573,317,25.0,-0.001,-0.001,-0.03,803.5,0.3,0.5,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3253,927,2131,195,28.5,0.07,0.07,3.99,678.6,0.3,0.5,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3349,1029,2144,176,30.7,0.115,0.115,6.63,698.6,0.4,0.5,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1916,543,1276,97,28.3,0.067,0.067,2.92,399.7,0.4,0.5,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,1433,486,868,79,33.9,0.178,0.178,6.75,298.9,0.4,0.5,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,355,148,179,28,41.7,0.334,0.334,6.29,74.1,0.5,0.5,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,117,48,59,10,41.0,0.321,0.321,3.47,24.4,0.5,0.5,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,238,100,120,18,42.0,0.34,0.34,5.25,49.6,0.5,0.5,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2099,5037,422,27.8,0.055,0.055,4.82,1576.6,0.0,0.5,1.5,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1102,2750,239,26.9,0.039,0.039,2.48,853.4,0.0,0.5,1.5,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,997,2287,183,28.8,0.075,0.075,4.42,723.2,0.0,0.5,1.5,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2099,5037,422,27.8,0.055,0.055,4.82,1576.6,0.1,0.5,1.5,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1102,2750,239,26.9,0.039,0.039,2.48,853.4,0.1,0.5,1.5,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,997,2287,183,28.8,0.075,0.075,4.42,723.2,0.1,0.5,1.5,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,7558,2099,5037,422,27.8,0.055,0.055,4.82,1576.6,0.2,0.5,1.5,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,4091,1102,2750,239,26.9,0.039,0.039,2.48,853.4,0.2,0.5,1.5,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
mnq,3467,997,2287,183,28.8,0.075,0.075,4.42,723.2,0.2,0.5,1.5,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
