asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
cl,3756,1587,1133,1036,42.3,-0.021,-0.021,-1.3,783.5,0.1,1.5,2.0,12,both,"0,4,8,12,16,20"
cl,1757,772,492,493,43.9,0.038,0.038,1.59,366.5,0.1,1.5,2.0,12,long,"0,4,8,12,16,20"
cl,1999,815,641,543,40.8,-0.073,-0.073,-3.27,417.0,0.1,1.5,2.0,12,short,"0,4,8,12,16,20"
cl,3746,1585,1131,1030,42.3,-0.019,-0.019,-1.17,781.4,0.2,1.5,2.0,12,both,"0,4,8,12,16,20"
cl,1751,771,492,488,44.0,0.041,0.041,1.72,365.2,0.2,1.5,2.0,12,long,"0,4,8,12,16,20"
cl,1995,814,639,542,40.8,-0.072,-0.072,-3.21,416.1,0.2,1.5,2.0,12,short,"0,4,8,12,16,20"
cl,3422,1535,1070,817,44.9,0.07,0.07,4.09,713.8,0.3,1.5,2.0,12,both,"0,4,8,12,16,20"
cl,1571,746,453,372,47.5,0.162,0.162,6.42,327.7,0.3,1.5,2.0,12,long,"0,4,8,12,16,20"
cl,1851,789,617,445,42.6,-0.008,-0.008,-0.35,386.1,0.3,1.5,2.0,12,short,"0,4,8,12,16,20"
cl,2270,1147,662,461,50.5,0.269,0.269,12.79,473.5,0.4,1.5,2.0,12,both,"0,4,8,12,16,20"
cl,994,538,264,192,54.1,0.394,0.394,12.43,207.3,0.4,1.5,2.0,12,long,"0,4,8,12,16,20"
cl,1276,609,398,269,47.7,0.17,0.17,6.09,266.2,0.4,1.5,2.0,12,short,"0,4,8,12,16,20"
cl,971,500,257,214,51.5,0.302,0.302,9.42,202.5,0.5,1.5,2.0,12,both,"0,4,8,12,16,20"
cl,400,243,83,74,60.8,0.626,0.626,12.53,83.4,0.5,1.5,2.0,12,long,"0,4,8,12,16,20"
cl,571,257,174,140,45.0,0.075,0.075,1.8,119.1,0.5,1.5,2.0,12,short,"0,4,8,12,16,20"
cl,3756,1863,1312,581,49.6,0.236,0.236,14.46,783.5,0.0,1.5,2.0,16,both,"0,4,8,12,16,20"
cl,1757,904,585,268,51.5,0.301,0.301,12.61,366.5,0.0,1.5,2.0,16,long,"0,4,8,12,16,20"
cl,1999,959,727,313,48.0,0.179,0.179,8.01,417.0,0.0,1.5,2.0,16,short,"0,4,8,12,16,20"
cl,3756,1863,1312,581,49.6,0.236,0.236,14.46,783.5,0.1,1.5,2.0,16,both,"0,4,8,12,16,20"
cl,1757,904,585,268,51.5,0.301,0.301,12.61,366.5,0.1,1.5,2.0,16,long,"0,4,8,12,16,20"
cl,1999,959,727,313,48.0,0.179,0.179,8.01,417.0,0.1,1.5,2.0,16,short,"0,4,8,12,16,20"
cl,3746,1861,1308,577,49.7,0.239,0.239,14.61,781.4,0.2,1.5,2.0,16,both,"0,4,8,12,16,20"
cl,1751,903,583,265,51.6,0.305,0.305,12.76,365.2,0.2,1.5,2.0,16,long,"0,4,8,12,16,20"
cl,1995,958,725,312,48.0,0.181,0.181,8.07,416.1,0.2,1.5,2.0,16,short,"0,4,8,12,16,20"
cl,3422,1765,1204,453,51.6,0.305,0.305,17.86,713.8,0.3,1.5,2.0,16,both,"0,4,8,12,16,20"
cl,1571,856,519,196,54.5,0.407,0.407,16.13,327.7,0.3,1.5,2.0,16,long,"0,4,8,12,16,20"
cl,1851,909,685,257,49.1,0.219,0.219,9.41,386.1,0.3,1.5,2.0,16,short,"0,4,8,12,16,20"
cl,2270,1283,735,252,56.5,0.478,0.478,22.78,473.5,0.4,1.5,2.0,16,both,"0,4,8,12,16,20"
cl,994,602,295,97,60.6,0.62,0.62,19.54,207.3,0.4,1.5,2.0,16,long,"0,4,8,12,16,20"
cl,1276,681,440,155,53.4,0.368,0.368,13.14,266.2,0.4,1.5,2.0,16,short,"0,4,8,12,16,20"
cl,971,556,288,127,57.3,0.504,0.504,15.71,202.5,0.5,1.5,2.0,16,both,"0,4,8,12,16,20"
cl,400,263,95,42,65.8,0.801,0.801,16.02,83.4,0.5,1.5,2.0,16,long,"0,4,8,12,16,20"
cl,571,293,193,85,51.3,0.296,0.296,7.07,119.1,0.5,1.5,2.0,16,short,"0,4,8,12,16,20"
cl,3756,2066,1480,210,55.0,0.425,0.425,26.06,783.5,0.0,1.5,2.0,24,both,"0,4,8,12,16,20"
cl,1757,1003,655,99,57.1,0.498,0.498,20.87,366.5,0.0,1.5,2.0,24,long,"0,4,8,12,16,20"
cl,1999,1063,825,111,53.2,0.361,0.361,16.15,417.0,0.0,1.5,2.0,24,short,"0,4,8,12,16,20"
cl,3756,2066,1480,210,55.0,0.425,0.425,26.06,783.5,0.1,1.5,2.0,24,both,"0,4,8,12,16,20"
cl,1757,1003,655,99,57.1,0.498,0.498,20.87,366.5,0.1,1.5,2.0,24,long,"0,4,8,12,16,20"
cl,1999,1063,825,111,53.2,0.361,0.361,16.15,417.0,0.1,1.5,2.0,24,short,"0,4,8,12,16,20"
cl,3746,2063,1475,208,55.1,0.428,0.428,26.17,781.4,0.2,1.5,2.0,24,both,"0,4,8,12,16,20"
cl,1751,1001,652,98,57.2,0.501,0.501,20.96,365.2,0.2,1.5,2.0,24,long,"0,4,8,12,16,20"
cl,1995,1062,823,110,53.2,0.363,0.363,16.22,416.1,0.2,1.5,2.0,24,short,"0,4,8,12,16,20"
cl,3422,1920,1321,181,56.1,0.464,0.464,27.13,713.8,0.3,1.5,2.0,24,both,"0,4,8,12,16,20"
cl,1571,929,561,81,59.1,0.57,0.57,22.58,327.7,0.3,1.5,2.0,24,long,"0,4,8,12,16,20"
cl,1851,991,760,100,53.5,0.374,0.374,16.08,386.1,0.3,1.5,2.0,24,short,"0,4,8,12,16,20"
cl,2270,1357,793,120,59.8,0.592,0.592,28.22,473.5,0.4,1.5,2.0,24,both,"0,4,8,12,16,20"
cl,994,633,317,44,63.7,0.729,0.729,22.98,207.3,0.4,1.5,2.0,24,long,"0,4,8,12,16,20"
cl,1276,724,476,76,56.7,0.486,0.486,17.36,266.2,0.4,1.5,2.0,24,short,"0,4,8,12,16,20"
cl,971,595,316,60,61.3,0.645,0.645,20.09,202.5,0.5,1.5,2.0,24,both,"0,4,8,12,16,20"
cl,400,281,106,13,70.2,0.959,0.959,19.18,83.4,0.5,1.5,2.0,24,long,"0,4,8,12,16,20"
cl,571,314,210,47,55.0,0.425,0.425,10.15,119.1,0.5,1.5,2.0,24,short,"0,4,8,12,16,20"
cl,3756,550,854,2352,14.6,-0.841,-0.841,-51.55,783.5,0.0,1.5,3.0,6,both,"0,4,8,12,16,20"
cl,1757,266,368,1123,15.1,-0.819,-0.819,-34.32,366.5,0.0,1.5,3.0,6,long,"0,4,8,12,16,20"
cl,1999,284,486,1229,14.2,-0.861,-0.861,-38.48,417.0,0.0,1.5,3.0,6,short,"0,4,8,12,16,20"
cl,3756,550,854,2352,14.6,-0.841,-0.841,-51.55,783.5,0.1,1.5,3.0,6,both,"0,4,8,12,16,20"
cl,1757,266,368,1123,15.1,-0.819,-0.819,-34.32,366.5,0.1,1.5,3.0,6,long,"0,4,8,12,16,20"
cl,1999,284,486,1229,14.2,-0.861,-0.861,-38.48,417.0,0.1,1.5,3.0,6,short,"0,4,8,12,16,20"
cl,3746,550,853,2343,14.7,-0.839,-0.839,-51.37,781.4,0.2,1.5,3.0,6,both,"0,4,8,12,16,20"
cl,1751,266,368,1117,15.2,-0.816,-0.816,-34.16,365.2,0.2,1.5,3.0,6,long,"0,4,8,12,16,20"
cl,1995,284,485,1226,14.2,-0.859,-0.859,-38.39,416.1,0.2,1.5,3.0,6,short,"0,4,8,12,16,20"
cl,3422,545,829,2048,15.9,-0.783,-0.783,-45.82,713.8,0.3,1.5,3.0,6,both,"0,4,8,12,16,20"
cl,1571,263,354,954,16.7,-0.747,-0.747,-29.59,327.7,0.3,1.5,3.0,6,long,"0,4,8,12,16,20"
cl,1851,282,475,1094,15.2,-0.814,-0.814,-35.04,386.1,0.3,1.5,3.0,6,short,"0,4,8,12,16,20"
cl,2270,448,555,1267,19.7,-0.612,-0.612,-29.15,473.5,0.4,1.5,3.0,6,both,"0,4,8,12,16,20"
cl,994,215,226,553,21.6,-0.527,-0.527,-16.6,207.3,0.4,1.5,3.0,6,long,"0,4,8,12,16,20"
cl,1276,233,329,714,18.3,-0.678,-0.678,-24.23,266.2,0.4,1.5,3.0,6,short,"0,4,8,12,16,20"
cl,971,180,205,586,18.5,-0.666,-0.666,-20.75,202.5,0.5,1.5,3.0,6,both,"0,4,8,12,16,20"
cl,400,90,73,237,22.5,-0.487,-0.488,-9.75,83.4,0.5,1.5,3.0,6,long,"0,4,8,12,16,20"
cl,571,90,132,349,15.8,-0.791,-0.791,-18.89,119.1,0.5,1.5,3.0,6,short,"0,4,8,12,16,20"
cl,3756,695,989,2072,18.5,-0.667,-0.667,-40.9,783.5,0.0,1.5,3.0,8,both,"0,4,8,12,16,20"
cl,1757,341,427,989,19.4,-0.627,-0.627,-26.27,366.5,0.0,1.5,3.0,8,long,"0,4,8,12,16,20"
cl,1999,354,562,1083,17.7,-0.703,-0.703,-31.44,417.0,0.0,1.5,3.0,8,short,"0,4,8,12,16,20"
cl,3756,695,989,2072,18.5,-0.667,-0.667,-40.9,783.5,0.1,1.5,3.0,8,both,"0,4,8,12,16,20"
cl,1757,341,427,989,19.4,-0.627,-0.627,-26.27,366.5,0.1,1.5,3.0,8,long,"0,4,8,12,16,20"
cl,1999,354,562,1083,17.7,-0.703,-0.703,-31.44,417.0,0.1,1.5,3.0,8,short,"0,4,8,12,16,20"
cl,3746,695,988,2063,18.6,-0.665,-0.665,-40.71,781.4,0.2,1.5,3.0,8,both,"0,4,8,12,16,20"
cl,1751,341,427,983,19.5,-0.624,-0.624,-26.1,365.2,0.2,1.5,3.0,8,long,"0,4,8,12,16,20"
cl,1995,354,561,1080,17.7,-0.702,-0.702,-31.33,416.1,0.2,1.5,3.0,8,short,"0,4,8,12,16,20"
cl,3422,689,955,1778,20.1,-0.594,-0.594,-34.74,713.8,0.3,1.5,3.0,8,both,"0,4,8,12,16,20"
cl,1571,338,409,824,21.5,-0.532,-0.532,-21.08,327.7,0.3,1.5,3.0,8,long,"0,4,8,12,16,20"
cl,1851,351,546,954,19.0,-0.647,-0.647,-27.82,386.1,0.3,1.5,3.0,8,short,"0,4,8,12,16,20"
cl,2270,562,621,1087,24.8,-0.386,-0.386,-18.39,473.5,0.4,1.5,3.0,8,both,"0,4,8,12,16,20"
cl,994,275,252,467,27.7,-0.255,-0.255,-8.04,207.3,0.4,1.5,3.0,8,long,"0,4,8,12,16,20"
cl,1276,287,369,620,22.5,-0.488,-0.488,-17.43,266.2,0.4,1.5,3.0,8,short,"0,4,8,12,16,20"
cl,971,236,233,502,24.3,-0.406,-0.406,-12.66,202.5,0.5,1.5,3.0,8,both,"0,4,8,12,16,20"
cl,400,118,80,202,29.5,-0.172,-0.172,-3.45,83.4,0.5,1.5,3.0,8,long,"0,4,8,12,16,20"
cl,571,118,153,300,20.7,-0.57,-0.57,-13.62,119.1,0.5,1.5,3.0,8,short,"0,4,8,12,16,20"
cl,3756,957,1233,1566,25.5,-0.353,-0.353,-21.66,783.5,0.0,1.5,3.0,12,both,"0,4,8,12,16,20"
cl,1757,473,531,753,26.9,-0.289,-0.289,-12.1,366.5,0.0,1.5,3.0,12,long,"0,4,8,12,16,20"
cl,1999,484,702,813,24.2,-0.41,-0.41,-18.35,417.0,0.0,1.5,3.0,12,short,"0,4,8,12,16,20"
cl,3756,957,1233,1566,25.5,-0.353,-0.353,-21.66,783.5,0.1,1.5,3.0,12,both,"0,4,8,12,16,20"
cl,1757,473,531,753,26.9,-0.289,-0.289,-12.1,366.5,0.1,1.5,3.0,12,long,"0,4,8,12,16,20"
cl,1999,484,702,813,24.2,-0.41,-0.41,-18.35,417.0,0.1,1.5,3.0,12,short,"0,4,8,12,16,20"
cl,3746,956,1231,1559,25.5,-0.352,-0.352,-21.52,781.4,0.2,1.5,3.0,12,both,"0,4,8,12,16,20"
cl,1751,472,531,748,27.0,-0.287,-0.287,-12.01,365.2,0.2,1.5,3.0,12,long,"0,4,8,12,16,20"
cl,1995,484,700,811,24.3,-0.408,-0.408,-18.24,416.1,0.2,1.5,3.0,12,short,"0,4,8,12,16,20"
cl,3422,940,1166,1316,27.5,-0.264,-0.264,-15.44,713.8,0.3,1.5,3.0,12,both,"0,4,8,12,16,20"
cl,1571,464,490,617,29.5,-0.171,-0.171,-6.77,327.7,0.3,1.5,3.0,12,long,"0,4,8,12,16,20"
cl,1851,476,676,699,25.7,-0.343,-0.343,-14.75,386.1,0.3,1.5,3.0,12,short,"0,4,8,12,16,20"
cl,2270,736,733,801,32.4,-0.041,-0.041,-1.95,473.5,0.4,1.5,3.0,12,both,"0,4,8,12,16,20"
cl,994,359,289,346,36.1,0.125,0.125,3.95,207.3,0.4,1.5,3.0,12,long,"0,4,8,12,16,20"
cl,1276,377,444,455,29.5,-0.17,-0.17,-6.09,266.2,0.4,1.5,3.0,12,short,"0,4,8,12,16,20"
cl,971,314,281,376,32.3,-0.045,-0.045,-1.4,202.5,0.5,1.5,3.0,12,both,"0,4,8,12,16,20"
cl,400,154,94,152,38.5,0.233,0.233,4.65,83.4,0.5,1.5,3.0,12,long,"0,4,8,12,16,20"
cl,571,160,187,224,28.0,-0.239,-0.239,-5.71,119.1,0.5,1.5,3.0,12,short,"0,4,8,12,16,20"
cl,3756,1213,1467,1076,32.3,-0.047,-0.047,-2.86,783.5,0.0,1.5,3.0,16,both,"0,4,8,12,16,20"
cl,1757,597,648,512,34.0,0.029,0.029,1.22,366.5,0.0,1.5,3.0,16,long,"0,4,8,12,16,20"
cl,1999,616,819,564,30.8,-0.113,-0.113,-5.07,417.0,0.0,1.5,3.0,16,short,"0,4,8,12,16,20"
cl,3756,1213,1467,1076,32.3,-0.047,-0.047,-2.86,783.5,0.1,1.5,3.0,16,both,"0,4,8,12,16,20"
cl,1757,597,648,512,34.0,0.029,0.029,1.22,366.5,0.1,1.5,3.0,16,long,"0,4,8,12,16,20"
cl,1999,616,819,564,30.8,-0.113,-0.113,-5.07,417.0,0.1,1.5,3.0,16,short,"0,4,8,12,16,20"
cl,3746,1212,1463,1071,32.4,-0.044,-0.044,-2.7,781.4,0.2,1.5,3.0,16,both,"0,4,8,12,16,20"
cl,1751,596,646,509,34.0,0.032,0.032,1.33,365.2,0.2,1.5,3.0,16,long,"0,4,8,12,16,20"
cl,1995,616,817,562,30.9,-0.111,-0.111,-4.94,416.1,0.2,1.5,3.0,16,short,"0,4,8,12,16,20"
cl,3422,1173,1353,896,34.3,0.043,0.043,2.49,713.8,0.3,1.5,3.0,16,both,"0,4,8,12,16,20"
cl,1571,577,580,414,36.7,0.153,0.153,6.06,327.7,0.3,1.5,3.0,16,long,"0,4,8,12,16,20"
cl,1851,596,773,482,32.2,-0.051,-0.051,-2.2,386.1,0.3,1.5,3.0,16,short,"0,4,8,12,16,20"
cl,2270,877,844,549,38.6,0.239,0.239,11.37,473.5,0.4,1.5,3.0,16,both,"0,4,8,12,16,20"
cl,994,421,335,238,42.4,0.406,0.406,12.8,207.3,0.4,1.5,3.0,16,long,"0,4,8,12,16,20"
cl,1276,456,509,311,35.7,0.108,0.108,3.86,266.2,0.4,1.5,3.0,16,short,"0,4,8,12,16,20"
cl,971,372,332,267,38.3,0.224,0.224,6.98,202.5,0.5,1.5,3.0,16,both,"0,4,8,12,16,20"
cl,400,175,116,109,43.8,0.469,0.469,9.38,83.4,0.5,1.5,3.0,16,long,"0,4,8,12,16,20"
cl,571,197,216,158,34.5,0.053,0.053,1.26,119.1,0.5,1.5,3.0,16,short,"0,4,8,12,16,20"
cl,3756,1490,1727,539,39.7,0.285,0.285,17.48,783.5,0.0,1.5,3.0,24,both,"0,4,8,12,16,20"
cl,1757,730,768,259,41.5,0.37,0.37,15.5,366.5,0.0,1.5,3.0,24,long,"0,4,8,12,16,20"
cl,1999,760,959,280,38.0,0.211,0.211,9.43,417.0,0.0,1.5,3.0,24,short,"0,4,8,12,16,20"
cl,3756,1490,1727,539,39.7,0.285,0.285,17.48,783.5,0.1,1.5,3.0,24,both,"0,4,8,12,16,20"
cl,1757,730,768,259,41.5,0.37,0.37,15.5,366.5,0.1,1.5,3.0,24,long,"0,4,8,12,16,20"
cl,1999,760,959,280,38.0,0.211,0.211,9.43,417.0,0.1,1.5,3.0,24,short,"0,4,8,12,16,20"
cl,3746,1488,1721,537,39.7,0.288,0.288,17.6,781.4,0.2,1.5,3.0,24,both,"0,4,8,12,16,20"
cl,1751,728,765,258,41.6,0.371,0.371,15.52,365.2,0.2,1.5,3.0,24,long,"0,4,8,12,16,20"
cl,1995,760,956,279,38.1,0.214,0.214,9.57,416.1,0.2,1.5,3.0,24,short,"0,4,8,12,16,20"
cl,3422,1402,1551,469,41.0,0.344,0.344,20.1,713.8,0.3,1.5,3.0,24,both,"0,4,8,12,16,20"
cl,1571,686,668,217,43.7,0.465,0.465,18.43,327.7,0.3,1.5,3.0,24,long,"0,4,8,12,16,20"
cl,1851,716,883,252,38.7,0.241,0.241,10.35,386.1,0.3,1.5,3.0,24,short,"0,4,8,12,16,20"
cl,2270,998,946,326,44.0,0.478,0.478,22.79,473.5,0.4,1.5,3.0,24,both,"0,4,8,12,16,20"
cl,994,469,381,144,47.2,0.623,0.623,19.65,207.3,0.4,1.5,3.0,24,long,"0,4,8,12,16,20"
cl,1276,529,565,182,41.5,0.366,0.366,13.06,266.2,0.4,1.5,3.0,24,short,"0,4,8,12,16,20"
cl,971,433,379,159,44.6,0.507,0.507,15.79,202.5,0.5,1.5,3.0,24,both,"0,4,8,12,16,20"
cl,400,197,139,64,49.2,0.716,0.716,14.32,83.4,0.5,1.5,3.0,24,long,"0,4,8,12,16,20"
cl,571,236,240,95,41.3,0.36,0.36,8.6,119.1,0.5,1.5,3.0,24,short,"0,4,8,12,16,20"
cl,7473,2133,5083,257,28.5,-0.0,-0.0,-0.03,1558.8,0.0,0.3,0.75,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,993,2274,151,29.1,0.005,0.005,0.3,713.0,0.0,0.3,0.75,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1140,2809,106,28.1,-0.005,-0.005,-0.31,845.9,0.0,0.3,0.75,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7473,2133,5083,257,28.5,-0.0,-0.0,-0.03,1558.8,0.1,0.3,0.75,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,993,2274,151,29.1,0.005,0.005,0.3,713.0,0.1,0.3,0.75,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1140,2809,106,28.1,-0.005,-0.005,-0.31,845.9,0.1,0.3,0.75,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7442,2131,5060,251,28.6,0.001,0.001,0.06,1552.4,0.2,0.3,0.75,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3396,991,2257,148,29.2,0.006,0.006,0.37,708.4,0.2,0.3,0.75,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4046,1140,2803,103,28.2,-0.004,-0.004,-0.26,844.0,0.2,0.3,0.75,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,6484,1918,4430,136,29.6,0.011,0.011,0.85,1352.5,0.3,0.3,0.75,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,2857,874,1904,79,30.6,0.021,0.021,1.13,596.0,0.3,0.3,0.75,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3627,1044,2526,57,28.8,0.002,0.002,0.13,756.6,0.3,0.3,0.75,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4450,1291,3105,54,29.0,0.005,0.005,0.31,928.2,0.4,0.3,0.75,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,1887,574,1289,24,30.4,0.019,0.019,0.84,393.6,0.4,0.3,0.75,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,2563,717,1816,30,28.0,-0.006,-0.006,-0.32,534.6,0.4,0.3,0.75,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,1631,499,1108,24,30.6,0.021,0.021,0.86,340.2,0.5,0.3,0.75,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,639,218,408,13,34.1,0.058,0.058,1.47,133.3,0.5,0.3,0.75,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,992,281,700,11,28.3,-0.003,-0.003,-0.08,206.9,0.5,0.3,0.75,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7473,2185,5102,186,29.2,0.007,0.007,0.61,1558.8,0.0,0.3,0.75,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,1017,2282,119,29.8,0.012,0.012,0.73,713.0,0.0,0.3,0.75,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1168,2820,67,28.8,0.002,0.002,0.16,845.9,0.0,0.3,0.75,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7473,2185,5102,186,29.2,0.007,0.007,0.61,1558.8,0.1,0.3,0.75,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,1017,2282,119,29.8,0.012,0.012,0.73,713.0,0.1,0.3,0.75,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1168,2820,67,28.8,0.002,0.002,0.16,845.9,0.1,0.3,0.75,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7442,2183,5078,181,29.3,0.008,0.008,0.69,1552.4,0.2,0.3,0.75,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3396,1015,2264,117,29.9,0.014,0.014,0.81,708.4,0.2,0.3,0.75,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4046,1168,2814,64,28.9,0.003,0.003,0.2,844.0,0.2,0.3,0.75,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,6484,1956,4438,90,30.2,0.017,0.017,1.35,1352.5,0.3,0.3,0.75,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,2857,890,1906,61,31.2,0.027,0.027,1.45,596.0,0.3,0.3,0.75,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3627,1066,2532,29,29.4,0.009,0.009,0.52,756.6,0.3,0.3,0.75,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4450,1309,3110,31,29.4,0.009,0.009,0.59,928.2,0.4,0.3,0.75,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,1887,581,1291,15,30.8,0.023,0.023,1.01,393.6,0.4,0.3,0.75,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,2563,728,1819,16,28.4,-0.002,-0.002,-0.09,534.6,0.4,0.3,0.75,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,1631,508,1110,13,31.1,0.027,0.027,1.09,340.2,0.5,0.3,0.75,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,639,223,409,7,34.9,0.066,0.066,1.68,133.3,0.5,0.3,0.75,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,992,285,701,6,28.7,0.002,0.002,0.05,206.9,0.5,0.3,0.75,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7473,2281,5162,30,30.5,0.02,0.02,1.77,1558.8,0.0,0.3,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,1081,2318,19,31.6,0.032,0.032,1.88,713.0,0.0,0.3,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1200,2844,11,29.6,0.011,0.011,0.68,845.9,0.0,0.3,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7473,2281,5162,30,30.5,0.02,0.02,1.77,1558.8,0.1,0.3,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,1081,2318,19,31.6,0.032,0.032,1.88,713.0,0.1,0.3,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1200,2844,11,29.6,0.011,0.011,0.68,845.9,0.1,0.3,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7442,2276,5136,30,30.6,0.021,0.021,1.82,1552.4,0.2,0.3,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3396,1078,2299,19,31.7,0.033,0.033,1.94,708.4,0.2,0.3,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4046,1198,2837,11,29.6,0.011,0.011,0.69,844.0,0.2,0.3,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,6484,2007,4458,19,31.0,0.025,0.025,2.01,1352.5,0.3,0.3,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,2857,929,1915,13,32.5,0.041,0.041,2.21,596.0,0.3,0.3,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3627,1078,2543,6,29.7,0.012,0.012,0.73,756.6,0.3,0.3,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4450,1330,3114,6,29.9,0.014,0.014,0.92,928.2,0.4,0.3,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,1887,592,1294,1,31.4,0.029,0.029,1.28,393.6,0.4,0.3,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,2563,738,1820,5,28.8,0.002,0.002,0.12,534.6,0.4,0.3,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,1631,518,1110,3,31.8,0.033,0.033,1.35,340.2,0.5,0.3,0.75,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,639,230,409,0,36.0,0.078,0.078,1.97,133.3,0.5,0.3,0.75,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,992,288,701,3,29.0,0.005,0.005,0.15,206.9,0.5,0.3,0.75,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7473,2297,5175,1,30.7,0.023,0.023,1.97,1558.8,0.0,0.3,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,1093,2325,0,32.0,0.036,0.036,2.09,713.0,0.0,0.3,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1204,2850,1,29.7,0.012,0.012,0.75,845.9,0.0,0.3,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7473,2297,5175,1,30.7,0.023,0.023,1.97,1558.8,0.1,0.3,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3418,1093,2325,0,32.0,0.036,0.036,2.09,713.0,0.1,0.3,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4055,1204,2850,1,29.7,0.012,0.012,0.75,845.9,0.1,0.3,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,7442,2292,5149,1,30.8,0.023,0.023,2.02,1552.4,0.2,0.3,0.75,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,3396,1090,2306,0,32.1,0.037,0.037,2.16,708.4,0.2,0.3,0.75,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
cl,4046,1202,2843,1,29.7,0.012,0.012,0.76,844.0,0.2,0.3,0.75,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
