combo,n,wr_1h,edge_1h,wr_4h,edge_4h
open_4h_acima_4h_ant_cl + adx_mnq_muito_alto + above_ema20_cl,1507,0.24618447246184472,2.8027116347167924e-05,0.6894492368944923,0.01602467193419499
open_w_acima_w_ant_mnq + above_sma50_mnq + above_ema20_es,2486,0.24617860016090104,2.215481540349118e-05,0.6765888978278359,0.0031643328675385884
open_4h_acima_4h_ant_cl + open_d_acima_d_ant_es + adx_cl_alto,2677,0.2461710870377288,1.4641692231254222e-05,0.6828539409787076,0.009429376018410207
es_btc_concordam_mnq + open_1h_acima_close_ant_es + is_asia,914,0.2461706783369803,1.4232991482759916e-05,0.6684901531728665,-0.004934411787430815
open_mnq_acima_cl + open_mnq_abaixo_btc,11838,0.24615644534549755,0.0,0.6734245649602973,0.0
open_mnq_acima_cl + open_mnq_acima_es,11838,0.24615644534549755,0.0,0.6734245649602973,0.0
open_mnq_acima_cl + open_mnq_acima_es + open_mnq_abaixo_btc,11838,0.24615644534549755,0.0,0.6734245649602973,0.0
open_mnq_acima_es + open_mnq_abaixo_btc,11838,0.24615644534549755,0.0,0.6734245649602973,0.0
es_btc_discordam_mnq + rsi_cl_acima_60 + above_ema20_mnq,65,0.24615384615384617,-2.5991916513812274e-06,0.7076923076923077,0.03426774273201039
btc_mnq_oposto + adx_cl_alto + above_sma50_es,2405,0.24615384615384617,-2.5991916513812274e-06,0.6827442827442828,0.009319717783985437
rsi_cl_abaixo_40 + open_d_acima_d_ant_cl + is_asia,260,0.24615384615384617,-2.5991916513812274e-06,0.7346153846153847,0.061190819655087325
es_mnq_mesmo_sentido + open_d_acima_d_ant_es + adx_cl_alto,4603,0.24614381924831633,-1.2626097181223095e-05,0.6830328046925918,0.00960823973229441
open_1h_acima_close_ant_cl + above_ema20_mnq + above_ema20_cl,1166,0.24614065180102915,-1.5793544468400977e-05,0.6732418524871355,-0.00018271247316181682
open_d_acima_d_ant_mnq + adx_mnq_muito_alto + above_ema20_cl,1101,0.24613987284287012,-1.657250262743215e-05,0.6830154405086285,0.009590875548331157
btc_mnq_oposto + open_1h_acima_close_ant_mnq + above_sma50_btc,971,0.24613800205973224,-1.8443285765307182e-05,0.6766220391349125,0.0031974741746151336
es_mnq_mesmo_sentido + adx_mnq_alto + above_ema20_mnq,5306,0.24613644930267622,-1.9996042821324167e-05,0.6820580474934037,0.008633482533106362
es_mnq_mesmo_sentido + open_4h_acima_4h_ant_cl + adx_mnq_alto,4652,0.24613069647463456,-2.574887086298494e-05,0.6749785038693035,0.001553938909006125
es_mnq_oposto + btc_mnq_oposto + adx_mnq_alto,516,0.24612403100775193,-3.241433774561764e-05,0.6782945736434108,0.0048700086831134914
es_mnq_oposto + es_btc_discordam_mnq + adx_mnq_alto,516,0.24612403100775193,-3.241433774561764e-05,0.6782945736434108,0.0048700086831134914
es_btc_discordam_mnq + open_mnq_abaixo_btc + adx_mnq_alto,516,0.24612403100775193,-3.241433774561764e-05,0.6782945736434108,0.0048700086831134914
btc_mnq_oposto + es_btc_discordam_mnq + adx_mnq_alto,516,0.24612403100775193,-3.241433774561764e-05,0.6782945736434108,0.0048700086831134914
es_btc_discordam_mnq + open_mnq_acima_es + adx_mnq_alto,516,0.24612403100775193,-3.241433774561764e-05,0.6782945736434108,0.0048700086831134914
es_btc_discordam_mnq + open_mnq_acima_cl + adx_mnq_alto,516,0.24612403100775193,-3.241433774561764e-05,0.6782945736434108,0.0048700086831134914
es_btc_discordam_mnq + adx_mnq_alto,516,0.24612403100775193,-3.241433774561764e-05,0.6782945736434108,0.0048700086831134914
rsi_mnq_acima_60 + above_ema20_mnq + above_ema20_cl,1353,0.24611973392461198,-3.671142088557122e-05,0.6881005173688101,0.014675952408512716
btc_mnq_oposto + above_ema20_es,2641,0.24611889435819764,-3.75509872999058e-05,0.6792881484286255,0.00586358346832816
btc_mnq_oposto + open_mnq_abaixo_btc + above_ema20_es,2641,0.24611889435819764,-3.75509872999058e-05,0.6792881484286255,0.00586358346832816
btc_mnq_oposto + open_mnq_acima_es + above_ema20_es,2641,0.24611889435819764,-3.75509872999058e-05,0.6792881484286255,0.00586358346832816
btc_mnq_oposto + open_mnq_acima_cl + above_ema20_es,2641,0.24611889435819764,-3.75509872999058e-05,0.6792881484286255,0.00586358346832816
open_4h_acima_4h_ant_cl + above_sma50_cl + above_ema20_cl,3153,0.24611481129083412,-4.163405466342529e-05,0.6784015223596574,0.004976957399360105
es_mnq_mesmo_sentido + open_4h_acima_4h_ant_cl + adx_es_alto,4632,0.24611398963730569,-4.245570819186306e-05,0.6765975820379966,0.003173017077699236
rsi_cl_acima_60 + open_1h_acima_close_ant_btc + open_w_acima_w_ant_btc,642,0.24610591900311526,-5.052634238228437e-05,0.6744548286604362,0.0010302637001388115
btc_mnq_oposto + open_4h_acima_4h_ant_es + adx_cl_alto,2052,0.24610136452241715,-5.5080823080394525e-05,0.6705653021442495,-0.0028592628160478695
open_w_acima_w_ant_es + open_w_acima_w_ant_cl + above_ema20_btc,1410,0.24609929078014184,-5.7154565355710396e-05,0.6780141843971631,0.004589619436865755
es_btc_concordam_mnq + above_sma50_cl + above_ema20_mnq,1922,0.2460978147762747,-5.863056922283949e-05,0.686264308012487,0.0128397430521896
es_mnq_mesmo_sentido + open_d_acima_d_ant_es + adx_mnq_alto,4478,0.24609200535953552,-6.443998596203371e-05,0.680437695399732,0.007013130439434634
open_4h_acima_4h_ant_mnq + open_4h_acima_4h_ant_es + open_d_acima_d_ant_cl,2686,0.24609084139985107,-6.56039456464752e-05,0.6813104988830976,0.007885933922800237
btc_mnq_mesmo_sentido + open_4h_acima_4h_ant_mnq + above_ema20_cl,2044,0.24608610567514677,-7.033967035077748e-05,0.6766144814090019,0.0031899164487045883
es_mnq_mesmo_sentido + open_d_acima_d_ant_cl + is_asia,2105,0.24608076009501187,-7.568525048567976e-05,0.6836104513064133,0.010185886346115947
adx_mnq_muito_alto + adx_es_alto,5100,0.246078431372549,-7.801397294854295e-05,0.6774509803921569,0.0040264154318595535
open_mnq_acima_es + adx_mnq_muito_alto + adx_es_alto,5100,0.246078431372549,-7.801397294854295e-05,0.6774509803921569,0.0040264154318595535
adx_mnq_alto + adx_mnq_muito_alto + adx_es_alto,5100,0.246078431372549,-7.801397294854295e-05,0.6774509803921569,0.0040264154318595535
open_mnq_acima_cl + adx_mnq_muito_alto + adx_es_alto,5100,0.246078431372549,-7.801397294854295e-05,0.6774509803921569,0.0040264154318595535
open_mnq_abaixo_btc + adx_mnq_muito_alto + adx_es_alto,5100,0.246078431372549,-7.801397294854295e-05,0.6774509803921569,0.0040264154318595535
open_w_acima_w_ant_cl + adx_cl_alto + is_asia,1975,0.2460759493670886,-8.049597840895095e-05,0.6759493670886076,0.0025248021283102995
btc_mnq_oposto + above_sma50_es + above_ema20_es,2357,0.2460755197284684,-8.092561702915946e-05,0.6864658464149342,0.0130412814546369
open_1h_acima_close_ant_btc + open_d_acima_d_ant_btc + is_evening,573,0.24607329842931938,-8.314691617816727e-05,0.6579406631762653,-0.015483901784032028
open_d_acima_d_ant_cl + above_sma50_cl + above_ema20_btc,1528,0.24607329842931938,-8.314691617816727e-05,0.68717277486911,0.013748209908812647
rsi_mnq_abaixo_40 + above_ema20_btc,382,0.24607329842931938,-8.314691617816727e-05,0.6675392670157068,-0.005885297944590584
rsi_mnq_abaixo_40 + open_mnq_acima_cl + above_ema20_btc,382,0.24607329842931938,-8.314691617816727e-05,0.6675392670157068,-0.005885297944590584
rsi_mnq_abaixo_40 + open_mnq_abaixo_btc + above_ema20_btc,382,0.24607329842931938,-8.314691617816727e-05,0.6675392670157068,-0.005885297944590584
rsi_mnq_abaixo_40 + open_mnq_acima_es + above_ema20_btc,382,0.24607329842931938,-8.314691617816727e-05,0.6675392670157068,-0.005885297944590584
open_1h_acima_close_ant_btc + open_4h_acima_4h_ant_cl + open_w_acima_w_ant_btc,1398,0.24606580829756797,-9.06370479295815e-05,0.6738197424892703,0.00039517752897300085
es_mnq_oposto + adx_mnq_muito_alto + adx_cl_alto,508,0.24606299212598426,-9.345321951328978e-05,0.6712598425196851,-0.0021647224406122767
es_mnq_mesmo_sentido + above_sma50_es + above_ema20_es,5263,0.24605738172145164,-9.906362404590863e-05,0.6849705491164735,0.011545984156176137
rsi_cl_acima_60 + open_1h_acima_close_ant_btc + above_sma50_es,634,0.24605678233438485,-9.966301111269393e-05,0.6892744479495269,0.015849882989229513
open_4h_acima_4h_ant_mnq + above_sma50_es + above_sma50_cl,2089,0.24605074198180948,-0.00010570336368806443,0.67496409765438,0.0015395326940826903
open_w_acima_w_ant_mnq + open_mnq_acima_es + above_sma50_mnq,3032,0.24604221635883905,-0.0001142289866584989,0.6754617414248021,0.002037176464504742
open_w_acima_w_ant_mnq + above_sma50_mnq,3032,0.24604221635883905,-0.0001142289866584989,0.6754617414248021,0.002037176464504742
open_w_acima_w_ant_mnq + open_mnq_abaixo_btc + above_sma50_mnq,3032,0.24604221635883905,-0.0001142289866584989,0.6754617414248021,0.002037176464504742
open_w_acima_w_ant_mnq + open_mnq_acima_cl + above_sma50_mnq,3032,0.24604221635883905,-0.0001142289866584989,0.6754617414248021,0.002037176464504742
es_btc_concordam_mnq + open_1h_acima_close_ant_es + open_w_acima_w_ant_mnq,821,0.24604141291108406,-0.00011503243441349231,0.6455542021924482,-0.027870362767849155
open_1h_acima_close_ant_btc + above_sma50_cl + above_ema20_cl,2589,0.24604094244882194,-0.0001155028966756122,0.6755504055619931,0.0021258406016957387
open_1h_acima_close_ant_btc + above_ema20_btc + above_ema20_cl,1638,0.24603174603174602,-0.00012469931375153065,0.6691086691086691,-0.004315895851628282
btc_mnq_mesmo_sentido + open_w_acima_w_ant_mnq + above_sma50_mnq,1825,0.24602739726027398,-0.00012904808522357092,0.6695890410958905,-0.0038355238644068868
open_4h_acima_4h_ant_cl + adx_mnq_muito_alto,2516,0.24602543720190778,-0.00013100814358976698,0.6840222575516693,0.010597692591371999
open_4h_acima_4h_ant_cl + open_mnq_acima_cl + adx_mnq_muito_alto,2516,0.24602543720190778,-0.00013100814358976698,0.6840222575516693,0.010597692591371999
open_4h_acima_4h_ant_cl + open_mnq_abaixo_btc + adx_mnq_muito_alto,2516,0.24602543720190778,-0.00013100814358976698,0.6840222575516693,0.010597692591371999
open_4h_acima_4h_ant_cl + open_mnq_acima_es + adx_mnq_muito_alto,2516,0.24602543720190778,-0.00013100814358976698,0.6840222575516693,0.010597692591371999
open_4h_acima_4h_ant_cl + adx_mnq_alto + adx_mnq_muito_alto,2516,0.24602543720190778,-0.00013100814358976698,0.6840222575516693,0.010597692591371999
btc_mnq_oposto + rsi_cl_acima_60 + open_mnq_abaixo_btc,817,0.2460220318237454,-0.00013441352175214138,0.6768665850673194,0.0034420201070221035
btc_mnq_oposto + rsi_cl_acima_60 + open_mnq_acima_es,817,0.2460220318237454,-0.00013441352175214138,0.6768665850673194,0.0034420201070221035
btc_mnq_oposto + rsi_cl_acima_60 + open_mnq_acima_cl,817,0.2460220318237454,-0.00013441352175214138,0.6768665850673194,0.0034420201070221035
btc_mnq_oposto + rsi_cl_acima_60 + above_ema20_cl,817,0.2460220318237454,-0.00013441352175214138,0.6768665850673194,0.0034420201070221035
btc_mnq_oposto + rsi_cl_acima_60 + above_sma50_cl,817,0.2460220318237454,-0.00013441352175214138,0.6768665850673194,0.0034420201070221035
btc_mnq_oposto + rsi_cl_acima_60,817,0.2460220318237454,-0.00013441352175214138,0.6768665850673194,0.0034420201070221035
adx_cl_alto + adx_es_alto + is_asia,4020,0.24601990049751243,-0.00013654484798511501,0.6771144278606965,0.003689862900399188
open_w_acima_w_ant_mnq + open_w_acima_w_ant_cl + above_sma50_es,1630,0.2460122699386503,-0.00014417540684724672,0.6797546012269938,0.0063300362666964816
open_d_acima_d_ant_cl + adx_cl_alto + above_ema20_mnq,2817,0.24600638977635783,-0.00015005556913971763,0.6869009584664537,0.01347639350615637
open_4h_acima_4h_ant_cl + adx_mnq_muito_alto + is_us,939,0.24600638977635783,-0.00015005556913971763,0.6624068157614483,-0.011017749198849014
rsi_cl_acima_60 + open_1h_acima_close_ant_cl + open_w_acima_w_ant_es,313,0.24600638977635783,-0.00015005556913971763,0.6964856230031949,0.023061058042897598
open_4h_acima_4h_ant_mnq + open_4h_acima_4h_ant_cl + above_sma50_es,2065,0.2460048426150121,-0.0001516027304854506,0.6750605326876513,0.0016359677273539708
es_btc_concordam_mnq + open_d_acima_d_ant_btc + above_ema20_btc,1874,0.24599786552828176,-0.00015857981721578707,0.6734258271077909,1.2621474935192722e-06
open_d_acima_d_ant_mnq + above_sma50_btc + above_ema20_cl,1561,0.24599615631005767,-0.00016028903543988116,0.6995515695067265,0.026127004546429133
es_btc_concordam_mnq + above_ema20_cl + is_asia,1435,0.245993031358885,-0.0001634139866125428,0.6836236933797909,0.010199128419493553
open_w_acima_w_ant_mnq + above_sma50_mnq + above_sma50_es,2805,0.24598930481283424,-0.0001671405326633124,0.6766488413547237,0.003224276394426351
open_1h_acima_close_ant_cl + adx_cl_alto + is_asia,1557,0.2459858702633269,-0.00017057508217063755,0.6730892742453436,-0.00033529071495375096
es_btc_concordam_mnq + open_1h_acima_close_ant_cl + above_ema20_es,1183,0.2459847844463229,-0.00017166089917464156,0.687235841081995,0.013811276121697635
open_d_acima_d_ant_mnq + open_d_acima_d_ant_cl + above_ema20_es,1805,0.24598337950138505,-0.00017306584411250214,0.681994459833795,0.008569894873497685
open_d_acima_d_ant_es + above_sma50_mnq + is_asia,1618,0.24598269468479605,-0.0001737506607014938,0.6798516687268232,0.006427103766525888
open_d_acima_d_ant_cl + open_w_acima_w_ant_cl + above_ema20_mnq,1740,0.24597701149425288,-0.0001794338512446647,0.6862068965517242,0.012782331591426832
es_btc_concordam_mnq + open_1h_acima_close_ant_cl + open_1h_acima_close_ant_es,683,0.24597364568081992,-0.00018279966467762976,0.6500732064421669,-0.023351358518130416
open_1h_acima_close_ant_btc + open_mnq_acima_cl + adx_cl_alto,5265,0.2459639126305793,-0.00019253271491825874,0.672744539411206,-0.000680025549091301
open_1h_acima_close_ant_btc + open_mnq_abaixo_btc + adx_cl_alto,5265,0.2459639126305793,-0.00019253271491825874,0.672744539411206,-0.000680025549091301
open_1h_acima_close_ant_btc + open_mnq_acima_es + adx_cl_alto,5265,0.2459639126305793,-0.00019253271491825874,0.672744539411206,-0.000680025549091301
open_1h_acima_close_ant_btc + adx_cl_alto,5265,0.2459639126305793,-0.00019253271491825874,0.672744539411206,-0.000680025549091301
es_btc_concordam_mnq + open_4h_acima_4h_ant_btc + above_ema20_mnq,2041,0.2459578637922587,-0.00019858155323884685,0.6839784419402254,0.010553876979928045
rsi_cl_abaixo_40 + open_4h_acima_4h_ant_cl + above_ema20_es,309,0.2459546925566343,-0.00020175278886325199,0.6796116504854369,0.0061870855251395795
rsi_mnq_acima_60 + above_ema20_cl,1354,0.24593796159527326,-0.0002184837502242909,0.6875923190546529,0.014167754094355556
rsi_mnq_acima_60 + open_mnq_acima_es + above_ema20_cl,1354,0.24593796159527326,-0.0002184837502242909,0.6875923190546529,0.014167754094355556
rsi_mnq_acima_60 + open_mnq_abaixo_btc + above_ema20_cl,1354,0.24593796159527326,-0.0002184837502242909,0.6875923190546529,0.014167754094355556
rsi_mnq_acima_60 + above_sma50_mnq + above_ema20_cl,1354,0.24593796159527326,-0.0002184837502242909,0.6875923190546529,0.014167754094355556
rsi_mnq_acima_60 + open_mnq_acima_cl + above_ema20_cl,1354,0.24593796159527326,-0.0002184837502242909,0.6875923190546529,0.014167754094355556
open_w_acima_w_ant_mnq + open_mnq_acima_es + above_ema20_es,2887,0.2459300311742293,-0.0002264141712682577,0.6757880152407343,0.0023634502804369406
open_w_acima_w_ant_mnq + above_ema20_es,2887,0.2459300311742293,-0.0002264141712682577,0.6757880152407343,0.0023634502804369406
open_w_acima_w_ant_mnq + open_mnq_abaixo_btc + above_ema20_es,2887,0.2459300311742293,-0.0002264141712682577,0.6757880152407343,0.0023634502804369406
open_w_acima_w_ant_mnq + open_mnq_acima_cl + above_ema20_es,2887,0.2459300311742293,-0.0002264141712682577,0.6757880152407343,0.0023634502804369406
open_4h_acima_4h_ant_mnq + open_d_acima_d_ant_mnq + above_sma50_cl,1956,0.24591002044989774,-0.0002464248955998116,0.6855828220858896,0.012158257125592264
es_mnq_mesmo_sentido + open_1h_acima_close_ant_btc + above_ema20_btc,2810,0.24590747330960855,-0.0002489720358890002,0.6750889679715303,0.00166440301123294
rsi_cl_abaixo_40 + open_4h_acima_4h_ant_cl + above_ema20_mnq,305,0.2459016393442623,-0.0002548060012352582,0.6983606557377049,0.02493609077740755
es_btc_discordam_mnq + open_w_acima_w_ant_btc + above_sma50_mnq,183,0.2459016393442623,-0.0002548060012352582,0.7158469945355191,0.0424224295752218
es_btc_discordam_mnq + open_w_acima_w_ant_btc + open_w_acima_w_ant_cl,122,0.2459016393442623,-0.0002548060012352582,0.6557377049180327,-0.017686860042264607
es_mnq_oposto + rsi_mnq_acima_60 + rsi_cl_acima_60,61,0.2459016393442623,-0.0002548060012352582,0.7377049180327869,0.06428035307248958
above_sma50_cl + above_ema20_mnq + is_evening,671,0.2459016393442623,-0.0002548060012352582,0.6631892697466468,-0.01023529521365052
es_mnq_oposto + above_sma50_btc + above_ema20_cl,305,0.2459016393442623,-0.0002548060012352582,0.6754098360655738,0.001985271105276465
es_mnq_oposto + rsi_cl_abaixo_40 + open_mnq_acima_es,183,0.2459016393442623,-0.0002548060012352582,0.6830601092896175,0.009635544329320123
es_mnq_oposto + rsi_cl_abaixo_40 + open_mnq_acima_cl,183,0.2459016393442623,-0.0002548060012352582,0.6830601092896175,0.009635544329320123
es_mnq_oposto + rsi_cl_abaixo_40 + open_mnq_abaixo_btc,183,0.2459016393442623,-0.0002548060012352582,0.6830601092896175,0.009635544329320123
es_mnq_oposto + rsi_cl_abaixo_40,183,0.2459016393442623,-0.0002548060012352582,0.6830601092896175,0.009635544329320123
adx_mnq_alto + above_sma50_es + above_ema20_cl,2985,0.2458961474036851,-0.000260297941812454,0.6790619765494137,0.005637411589116348
open_4h_acima_4h_ant_mnq + above_sma50_cl + above_ema20_mnq,2192,0.24589416058394162,-0.00026228476155593095,0.6674270072992701,-0.005997557661027275
open_4h_acima_4h_ant_mnq + above_sma50_mnq + is_asia,1700,0.24588235294117647,-0.0002740924043210802,0.6747058823529412,0.0012813173926438104
btc_mnq_oposto + open_1h_acima_close_ant_btc + above_ema20_es,1273,0.24587588373919875,-0.00028056160629880145,0.6700706991358995,-0.0033538658243978947
es_mnq_oposto + open_w_acima_w_ant_btc + open_mnq_abaixo_btc,606,0.24587458745874588,-0.00028185788675166856,0.6683168316831684,-0.00510773327712899
es_mnq_oposto + open_w_acima_w_ant_btc + open_mnq_acima_es,606,0.24587458745874588,-0.00028185788675166856,0.6683168316831684,-0.00510773327712899
es_mnq_oposto + open_w_acima_w_ant_btc + open_mnq_acima_cl,606,0.24587458745874588,-0.00028185788675166856,0.6683168316831684,-0.00510773327712899
es_mnq_oposto + open_w_acima_w_ant_btc,606,0.24587458745874588,-0.00028185788675166856,0.6683168316831684,-0.00510773327712899
es_btc_concordam_mnq + rsi_mnq_abaixo_40 + adx_cl_alto,907,0.24586549062844543,-0.00029095471705212206,0.6582138919514884,-0.015210673008808961
es_mnq_mesmo_sentido + adx_es_alto + above_ema20_mnq,5255,0.24586108468125595,-0.0002953606642416007,0.6829686013320647,0.009544036371767373
rsi_cl_abaixo_40 + above_ema20_btc + is_asia,362,0.24585635359116023,-0.00030009175433731716,0.7209944751381215,0.04756991017782419
open_1h_acima_close_ant_es + above_sma50_btc + is_evening,362,0.24585635359116023,-0.00030009175433731716,0.6740331491712708,0.0006085842109734285
open_d_acima_d_ant_cl + open_w_acima_w_ant_cl + above_ema20_btc,1688,0.24585308056872038,-0.0003033647767771708,0.6795023696682464,0.006077804707949053
open_1h_acima_close_ant_es + open_4h_acima_4h_ant_es + open_w_acima_w_ant_mnq,781,0.24583866837387963,-0.00031777697161791685,0.6619718309859155,-0.011452733974381846
above_sma50_btc + above_sma50_cl + above_ema20_mnq,2221,0.24583520936515083,-0.0003212359803467235,0.6803241782980639,0.006899613337766564
open_4h_acima_4h_ant_cl + open_d_acima_d_ant_es + adx_mnq_alto,2579,0.24583171772004653,-0.0003247276254510212,0.6851492826677007,0.011724717707403354
es_btc_concordam_mnq + above_ema20_mnq + above_ema20_es,3417,0.24582967515364354,-0.0003267701918540089,0.6833479660520925,0.009923401091795125
rsi_cl_acima_60 + adx_mnq_alto + above_ema20_es,1078,0.24582560296846012,-0.0003308423770374269,0.6725417439703154,-0.0008828209899819361
open_w_acima_w_ant_mnq + above_sma50_es + above_ema20_es,2575,0.2458252427184466,-0.0003312026270509416,0.6784466019417476,0.005022036981450206
es_mnq_mesmo_sentido + open_d_acima_d_ant_btc + above_ema20_btc,2929,0.24581768521679753,-0.00033876012870001637,0.6780471150563332,0.004622550096035849
open_w_acima_w_ant_mnq + adx_es_alto + above_ema20_es,2510,0.24581673306772908,-0.0003397122777684669,0.6756972111553785,0.0022726461950811627
es_mnq_oposto + open_d_acima_d_ant_btc + open_w_acima_w_ant_btc,358,0.24581005586592178,-0.0003463894795757705,0.6675977653631285,-0.005826799597168808
rsi_mnq_acima_60 + open_w_acima_w_ant_es + adx_cl_alto,1013,0.2458045409674235,-0.0003519043780740583,0.6929911154985192,0.019566550538221872
open_4h_acima_4h_ant_btc + open_4h_acima_4h_ant_cl + open_d_acima_d_ant_cl,1774,0.24577226606538896,-0.0003841792801085875,0.6600901916572717,-0.01333437330302567
open_w_acima_w_ant_mnq + adx_es_alto + above_sma50_es,2600,0.24576923076923077,-0.00038721457626678113,0.6738461538461539,0.00042158888585652754
btc_mnq_oposto + open_1h_acima_close_ant_mnq + is_us,590,0.2457627118644068,-0.0003937334810907578,0.6711864406779661,-0.0022381242823312775
es_btc_discordam_mnq + open_w_acima_w_ant_cl + above_sma50_cl,118,0.2457627118644068,-0.0003937334810907578,0.6949152542372882,0.021490689276990826
es_mnq_oposto + btc_mnq_mesmo_sentido + is_evening,118,0.2457627118644068,-0.0003937334810907578,0.652542372881356,-0.020882192078941375
es_mnq_mesmo_sentido + open_1h_acima_close_ant_btc + adx_mnq_muito_alto,2177,0.245751033532384,-0.00040541181311354313,0.6752411575562701,0.0018165925959727769
open_4h_acima_4h_ant_btc + open_d_acima_d_ant_btc + is_asia,1823,0.24574876577070762,-0.000407679574789932,0.6692265496434449,-0.004198015316852488
open_4h_acima_4h_ant_cl + open_d_acima_d_ant_es + above_ema20_es,1823,0.24574876577070762,-0.000407679574789932,0.6873285792649478,0.013904014304650492
es_mnq_mesmo_sentido + open_w_acima_w_ant_btc,4997,0.24574744846908145,-0.00040899687641610116,0.6782069241544927,0.00478235919419534
es_mnq_mesmo_sentido + open_w_acima_w_ant_btc + open_mnq_abaixo_btc,4997,0.24574744846908145,-0.00040899687641610116,0.6782069241544927,0.00478235919419534
es_mnq_mesmo_sentido + open_w_acima_w_ant_btc + open_mnq_acima_es,4997,0.24574744846908145,-0.00040899687641610116,0.6782069241544927,0.00478235919419534
es_mnq_mesmo_sentido + open_w_acima_w_ant_btc + open_mnq_acima_cl,4997,0.24574744846908145,-0.00040899687641610116,0.6782069241544927,0.00478235919419534
btc_mnq_oposto + adx_cl_alto + above_sma50_cl,1990,0.2457286432160804,-0.00042780212941714857,0.664321608040201,-0.009102956920096328
btc_mnq_oposto + open_1h_acima_close_ant_mnq + above_sma50_mnq,1168,0.2457191780821918,-0.00043726726330575727,0.675513698630137,0.002089133669839649
open_1h_acima_close_ant_btc + adx_mnq_alto + adx_cl_alto,4729,0.24571791076337493,-0.0004385345821226183,0.6737153732290124,0.0002908082687150815
es_mnq_mesmo_sentido + open_4h_acima_4h_ant_cl + above_ema20_es,2975,0.24571428571428572,-0.00044215963121183033,0.6836974789915966,0.010272914031299263
open_w_acima_w_ant_es + above_ema20_es + above_ema20_btc,1689,0.24570751924215511,-0.0004489261033424341,0.6731793960923623,-0.00024516886793501946
open_4h_acima_4h_ant_btc + above_sma50_mnq + is_evening,757,0.24570673712021135,-0.00044970822528619947,0.6922060766182299,0.018781511657932515
open_4h_acima_4h_ant_cl + open_d_acima_d_ant_es + open_w_acima_w_ant_mnq,1339,0.24570575056011948,-0.0004506947853780696,0.6923076923076923,0.018883127347394946
open_w_acima_w_ant_es + adx_mnq_muito_alto + above_sma50_btc,989,0.24570273003033366,-0.0004537153151638884,0.6723963599595552,-0.0010282050007421883
rsi_cl_abaixo_40 + open_d_acima_d_ant_mnq + open_w_acima_w_ant_es,407,0.2457002457002457,-0.0004561996452518424,0.6953316953316954,0.02190713037139802
open_4h_acima_4h_ant_cl + open_d_acima_d_ant_mnq + open_d_acima_d_ant_btc,1799,0.24569205113952194,-0.00046439420597560455,0.6826014452473597,0.009176880287062317
rsi_cl_acima_60 + adx_cl_alto + above_ema20_es,1160,0.24568965517241378,-0.00046679017308376425,0.6767241379310345,0.00329957297073713
open_w_acima_w_ant_mnq + adx_mnq_muito_alto + above_sma50_es,1160,0.24568965517241378,-0.00046679017308376425,0.678448275862069,0.005023710901771672
es_mnq_mesmo_sentido + adx_mnq_alto + is_asia,4001,0.2456885778555361,-0.00046786748996144323,0.675331167208198,0.001906602247900624
above_sma50_cl + above_ema20_es + is_asia,1449,0.24568668046928915,-0.000469764876208395,0.6728778467908902,-0.000546718169407101
es_mnq_mesmo_sentido + open_4h_acima_4h_ant_mnq + open_4h_acima_4h_ant_es,4803,0.24567978346866542,-0.000476661876832124,0.6804080782844055,0.0069835133241081815
above_sma50_es + above_ema20_es + is_asia,2601,0.24567474048442905,-0.00048170486106849375,0.6735870818915801,0.00016251693128277456
btc_mnq_oposto + open_1h_acima_close_ant_mnq + open_4h_acima_4h_ant_es,981,0.24566768603465852,-0.0004887593108390265,0.6717635066258919,-0.0016610583344054408
open_4h_acima_4h_ant_mnq + open_d_acima_d_ant_cl + above_sma50_cl,1673,0.2456664674237896,-0.0004899779217079625,0.6838015540944411,0.010376989134143755
open_4h_acima_4h_ant_cl + open_w_acima_w_ant_es + open_w_acima_w_ant_btc,1384,0.24566473988439305,-0.0004917054611044969,0.7008670520231214,0.02744248706282404
open_d_acima_d_ant_mnq + open_w_acima_w_ant_btc + above_ema20_cl,1384,0.24566473988439305,-0.0004917054611044969,0.6921965317919075,0.0187719668316102
open_1h_acima_close_ant_btc + adx_mnq_muito_alto + is_asia,1038,0.24566473988439305,-0.0004917054611044969,0.6724470134874759,-0.000977551472821414
open_d_acima_d_ant_mnq + above_sma50_es + is_asia,1669,0.24565608148591972,-0.0005003638595778293,0.6818454164170161,0.008420851456718781
open_4h_acima_4h_ant_mnq + above_sma50_mnq + is_evening,863,0.24565469293163383,-0.0005017524138637153,0.6825028968713789,0.009078331911081539
open_mnq_acima_cl + above_sma50_mnq + above_ema20_cl,3509,0.24565403248788828,-0.000502412857609269,0.6759760615559989,0.00255149659570153
open_mnq_acima_es + above_sma50_mnq + above_ema20_cl,3509,0.24565403248788828,-0.000502412857609269,0.6759760615559989,0.00255149659570153
open_mnq_abaixo_btc + above_sma50_mnq + above_ema20_cl,3509,0.24565403248788828,-0.000502412857609269,0.6759760615559989,0.00255149659570153
above_sma50_mnq + above_ema20_cl,3509,0.24565403248788828,-0.000502412857609269,0.6759760615559989,0.00255149659570153
btc_mnq_oposto + open_4h_acima_4h_ant_cl + above_ema20_mnq,1323,0.2456538170823885,-0.0005026282631090395,0.6832955404383976,0.00987097547810023
rsi_cl_abaixo_40 + open_1h_acima_close_ant_mnq + above_sma50_mnq,460,0.24565217391304348,-0.0005042714324540731,0.691304347826087,0.017879782865789617
