asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
es,2309,632,1610,67,27.4,-0.013,-0.013,-0.61,482.5,0.0,0.3,0.75,6,both,"8,12,16,20"
es,1151,328,779,44,28.5,-0.001,-0.001,-0.03,240.5,0.0,0.3,0.75,6,long,"8,12,16,20"
es,1158,304,831,23,26.3,-0.024,-0.024,-0.83,242.0,0.0,0.3,0.75,6,short,"8,12,16,20"
es,2309,632,1610,67,27.4,-0.013,-0.013,-0.61,482.5,0.1,0.3,0.75,6,both,"8,12,16,20"
es,1151,328,779,44,28.5,-0.001,-0.001,-0.03,240.5,0.1,0.3,0.75,6,long,"8,12,16,20"
es,1158,304,831,23,26.3,-0.024,-0.024,-0.83,242.0,0.1,0.3,0.75,6,short,"8,12,16,20"
es,2298,629,1602,67,27.4,-0.013,-0.013,-0.6,480.2,0.2,0.3,0.75,6,both,"8,12,16,20"
es,1147,327,776,44,28.5,-0.001,-0.001,-0.02,239.7,0.2,0.3,0.75,6,long,"8,12,16,20"
es,1151,302,826,23,26.2,-0.025,-0.025,-0.83,240.5,0.2,0.3,0.75,6,short,"8,12,16,20"
es,2056,564,1455,37,27.4,-0.012,-0.012,-0.54,429.6,0.3,0.3,0.75,6,both,"8,12,16,20"
es,1014,290,698,26,28.6,0.0,0.0,0.01,211.9,0.3,0.3,0.75,6,long,"8,12,16,20"
es,1042,274,757,11,26.3,-0.024,-0.024,-0.77,217.7,0.3,0.3,0.75,6,short,"8,12,16,20"
es,922,259,654,9,28.1,-0.005,-0.005,-0.15,192.7,0.4,0.3,0.75,6,both,"8,12,16,20"
es,442,134,302,6,30.3,0.018,0.018,0.39,92.4,0.4,0.3,0.75,6,long,"8,12,16,20"
es,480,125,352,3,26.0,-0.027,-0.027,-0.58,100.3,0.4,0.3,0.75,6,short,"8,12,16,20"
es,109,34,72,3,31.2,0.028,0.028,0.29,22.8,0.5,0.3,0.75,6,both,"8,12,16,20"
es,47,16,29,2,34.0,0.057,0.057,0.39,9.8,0.5,0.3,0.75,6,long,"8,12,16,20"
es,62,18,43,1,29.0,0.005,0.005,0.04,13.0,0.5,0.3,0.75,6,short,"8,12,16,20"
es,2309,645,1622,42,27.9,-0.007,-0.007,-0.32,482.5,0.0,0.3,0.75,8,both,"8,12,16,20"
es,1151,336,788,27,29.2,0.007,0.007,0.22,240.5,0.0,0.3,0.75,8,long,"8,12,16,20"
es,1158,309,834,15,26.7,-0.02,-0.02,-0.67,242.0,0.0,0.3,0.75,8,short,"8,12,16,20"
es,2309,645,1622,42,27.9,-0.007,-0.007,-0.32,482.5,0.1,0.3,0.75,8,both,"8,12,16,20"
es,1151,336,788,27,29.2,0.007,0.007,0.22,240.5,0.1,0.3,0.75,8,long,"8,12,16,20"
es,1158,309,834,15,26.7,-0.02,-0.02,-0.67,242.0,0.1,0.3,0.75,8,short,"8,12,16,20"
es,2298,642,1614,42,27.9,-0.007,-0.007,-0.32,480.2,0.2,0.3,0.75,8,both,"8,12,16,20"
es,1147,335,785,27,29.2,0.007,0.007,0.23,239.7,0.2,0.3,0.75,8,long,"8,12,16,20"
es,1151,307,829,15,26.7,-0.02,-0.02,-0.68,240.5,0.2,0.3,0.75,8,short,"8,12,16,20"
es,2056,571,1459,26,27.8,-0.008,-0.008,-0.38,429.6,0.3,0.3,0.75,8,both,"8,12,16,20"
es,1014,294,702,18,29.0,0.004,0.004,0.14,211.9,0.3,0.3,0.75,8,long,"8,12,16,20"
es,1042,277,757,8,26.6,-0.021,-0.021,-0.67,217.7,0.3,0.3,0.75,8,short,"8,12,16,20"
es,922,261,655,6,28.3,-0.003,-0.003,-0.08,192.7,0.4,0.3,0.75,8,both,"8,12,16,20"
es,442,134,303,5,30.3,0.018,0.018,0.39,92.4,0.4,0.3,0.75,8,long,"8,12,16,20"
es,480,127,352,1,26.5,-0.022,-0.022,-0.49,100.3,0.4,0.3,0.75,8,short,"8,12,16,20"
es,109,34,72,3,31.2,0.028,0.028,0.29,22.8,0.5,0.3,0.75,8,both,"8,12,16,20"
es,47,16,29,2,34.0,0.057,0.057,0.39,9.8,0.5,0.3,0.75,8,long,"8,12,16,20"
es,62,18,43,1,29.0,0.005,0.005,0.04,13.0,0.5,0.3,0.75,8,short,"8,12,16,20"
es,2309,664,1628,17,28.8,0.002,0.002,0.09,482.5,0.0,0.3,0.75,12,both,"8,12,16,20"
es,1151,346,792,13,30.1,0.016,0.016,0.53,240.5,0.0,0.3,0.75,12,long,"8,12,16,20"
es,1158,318,836,4,27.5,-0.012,-0.012,-0.4,242.0,0.0,0.3,0.75,12,short,"8,12,16,20"
es,2309,664,1628,17,28.8,0.002,0.002,0.09,482.5,0.1,0.3,0.75,12,both,"8,12,16,20"
es,1151,346,792,13,30.1,0.016,0.016,0.53,240.5,0.1,0.3,0.75,12,long,"8,12,16,20"
es,1158,318,836,4,27.5,-0.012,-0.012,-0.4,242.0,0.1,0.3,0.75,12,short,"8,12,16,20"
es,2298,661,1620,17,28.8,0.002,0.002,0.1,480.2,0.2,0.3,0.75,12,both,"8,12,16,20"
es,1147,345,789,13,30.1,0.016,0.016,0.54,239.7,0.2,0.3,0.75,12,long,"8,12,16,20"
es,1151,316,831,4,27.5,-0.012,-0.012,-0.4,240.5,0.2,0.3,0.75,12,short,"8,12,16,20"
es,2056,583,1464,9,28.4,-0.002,-0.002,-0.1,429.6,0.3,0.3,0.75,12,both,"8,12,16,20"
es,1014,301,705,8,29.7,0.012,0.012,0.37,211.9,0.3,0.3,0.75,12,long,"8,12,16,20"
es,1042,282,759,1,27.1,-0.016,-0.016,-0.51,217.7,0.3,0.3,0.75,12,short,"8,12,16,20"
es,922,264,655,3,28.6,0.001,0.001,0.02,192.7,0.4,0.3,0.75,12,both,"8,12,16,20"
es,442,136,303,3,30.8,0.023,0.023,0.49,92.4,0.4,0.3,0.75,12,long,"8,12,16,20"
es,480,128,352,0,26.7,-0.02,-0.02,-0.44,100.3,0.4,0.3,0.75,12,short,"8,12,16,20"
es,109,36,72,1,33.0,0.047,0.047,0.49,22.8,0.5,0.3,0.75,12,both,"8,12,16,20"
es,47,17,29,1,36.2,0.08,0.08,0.55,9.8,0.5,0.3,0.75,12,long,"8,12,16,20"
es,62,19,43,0,30.6,0.022,0.022,0.17,13.0,0.5,0.3,0.75,12,short,"8,12,16,20"
es,2309,672,1634,3,29.1,0.006,0.006,0.27,482.5,0.0,0.3,0.75,16,both,"8,12,16,20"
es,1151,352,796,3,30.6,0.021,0.021,0.72,240.5,0.0,0.3,0.75,16,long,"8,12,16,20"
es,1158,320,838,0,27.6,-0.01,-0.01,-0.34,242.0,0.0,0.3,0.75,16,short,"8,12,16,20"
es,2309,672,1634,3,29.1,0.006,0.006,0.27,482.5,0.1,0.3,0.75,16,both,"8,12,16,20"
es,1151,352,796,3,30.6,0.021,0.021,0.72,240.5,0.1,0.3,0.75,16,long,"8,12,16,20"
es,1158,320,838,0,27.6,-0.01,-0.01,-0.34,242.0,0.1,0.3,0.75,16,short,"8,12,16,20"
es,2298,669,1626,3,29.1,0.006,0.006,0.27,480.2,0.2,0.3,0.75,16,both,"8,12,16,20"
es,1147,351,793,3,30.6,0.021,0.021,0.72,239.7,0.2,0.3,0.75,16,long,"8,12,16,20"
es,1151,318,833,0,27.6,-0.01,-0.01,-0.34,240.5,0.2,0.3,0.75,16,short,"8,12,16,20"
es,2056,590,1465,1,28.7,0.001,0.001,0.06,429.6,0.3,0.3,0.75,16,both,"8,12,16,20"
es,1014,307,706,1,30.3,0.018,0.018,0.57,211.9,0.3,0.3,0.75,16,long,"8,12,16,20"
es,1042,283,759,0,27.2,-0.015,-0.015,-0.48,217.7,0.3,0.3,0.75,16,short,"8,12,16,20"
es,922,267,655,0,29.0,0.004,0.004,0.12,192.7,0.4,0.3,0.75,16,both,"8,12,16,20"
es,442,139,303,0,31.4,0.03,0.03,0.63,92.4,0.4,0.3,0.75,16,long,"8,12,16,20"
es,480,128,352,0,26.7,-0.02,-0.02,-0.44,100.3,0.4,0.3,0.75,16,short,"8,12,16,20"
es,109,37,72,0,33.9,0.056,0.056,0.59,22.8,0.5,0.3,0.75,16,both,"8,12,16,20"
es,47,18,29,0,38.3,0.102,0.102,0.7,9.8,0.5,0.3,0.75,16,long,"8,12,16,20"
es,62,19,43,0,30.6,0.022,0.022,0.17,13.0,0.5,0.3,0.75,16,short,"8,12,16,20"
es,2309,673,1634,2,29.1,0.006,0.006,0.29,482.5,0.0,0.3,0.75,24,both,"8,12,16,20"
es,1151,353,796,2,30.7,0.022,0.022,0.75,240.5,0.0,0.3,0.75,24,long,"8,12,16,20"
es,1158,320,838,0,27.6,-0.01,-0.01,-0.34,242.0,0.0,0.3,0.75,24,short,"8,12,16,20"
es,2309,673,1634,2,29.1,0.006,0.006,0.29,482.5,0.1,0.3,0.75,24,both,"8,12,16,20"
es,1151,353,796,2,30.7,0.022,0.022,0.75,240.5,0.1,0.3,0.75,24,long,"8,12,16,20"
es,1158,320,838,0,27.6,-0.01,-0.01,-0.34,242.0,0.1,0.3,0.75,24,short,"8,12,16,20"
es,2298,670,1626,2,29.2,0.006,0.006,0.29,480.2,0.2,0.3,0.75,24,both,"8,12,16,20"
es,1147,352,793,2,30.7,0.022,0.022,0.75,239.7,0.2,0.3,0.75,24,long,"8,12,16,20"
es,1151,318,833,0,27.6,-0.01,-0.01,-0.34,240.5,0.2,0.3,0.75,24,short,"8,12,16,20"
es,2056,590,1465,1,28.7,0.001,0.001,0.06,429.6,0.3,0.3,0.75,24,both,"8,12,16,20"
es,1014,307,706,1,30.3,0.018,0.018,0.57,211.9,0.3,0.3,0.75,24,long,"8,12,16,20"
es,1042,283,759,0,27.2,-0.015,-0.015,-0.48,217.7,0.3,0.3,0.75,24,short,"8,12,16,20"
es,922,267,655,0,29.0,0.004,0.004,0.12,192.7,0.4,0.3,0.75,24,both,"8,12,16,20"
es,442,139,303,0,31.4,0.03,0.03,0.63,92.4,0.4,0.3,0.75,24,long,"8,12,16,20"
es,480,128,352,0,26.7,-0.02,-0.02,-0.44,100.3,0.4,0.3,0.75,24,short,"8,12,16,20"
es,109,37,72,0,33.9,0.056,0.056,0.59,22.8,0.5,0.3,0.75,24,both,"8,12,16,20"
es,47,18,29,0,38.3,0.102,0.102,0.7,9.8,0.5,0.3,0.75,24,long,"8,12,16,20"
es,62,19,43,0,30.6,0.022,0.022,0.17,13.0,0.5,0.3,0.75,24,short,"8,12,16,20"
es,2309,518,1675,116,22.4,-0.008,-0.008,-0.4,482.5,0.0,0.3,1.0,6,both,"8,12,16,20"
es,1151,265,809,77,23.0,-0.001,-0.001,-0.02,240.5,0.0,0.3,1.0,6,long,"8,12,16,20"
es,1158,253,866,39,21.8,-0.016,-0.016,-0.54,242.0,0.0,0.3,1.0,6,short,"8,12,16,20"
es,2309,518,1675,116,22.4,-0.008,-0.008,-0.4,482.5,0.1,0.3,1.0,6,both,"8,12,16,20"
es,1151,265,809,77,23.0,-0.001,-0.001,-0.02,240.5,0.1,0.3,1.0,6,long,"8,12,16,20"
es,1158,253,866,39,21.8,-0.016,-0.016,-0.54,242.0,0.1,0.3,1.0,6,short,"8,12,16,20"
es,2298,517,1666,115,22.5,-0.008,-0.008,-0.36,480.2,0.2,0.3,1.0,6,both,"8,12,16,20"
es,1147,265,805,77,23.1,0.0,0.0,0.01,239.7,0.2,0.3,1.0,6,long,"8,12,16,20"
es,1151,252,861,38,21.9,-0.015,-0.015,-0.52,240.5,0.2,0.3,1.0,6,short,"8,12,16,20"
es,2056,469,1513,74,22.8,-0.003,-0.003,-0.16,429.6,0.3,0.3,1.0,6,both,"8,12,16,20"
es,1014,240,723,51,23.7,0.008,0.008,0.24,211.9,0.3,0.3,1.0,6,long,"8,12,16,20"
es,1042,229,790,23,22.0,-0.014,-0.014,-0.46,217.7,0.3,0.3,1.0,6,short,"8,12,16,20"
es,922,231,674,17,25.1,0.026,0.026,0.78,192.7,0.4,0.3,1.0,6,both,"8,12,16,20"
es,442,120,310,12,27.1,0.053,0.053,1.11,92.4,0.4,0.3,1.0,6,long,"8,12,16,20"
es,480,111,364,5,23.1,0.001,0.001,0.01,100.3,0.4,0.3,1.0,6,short,"8,12,16,20"
es,109,31,74,4,28.4,0.07,0.07,0.73,22.8,0.5,0.3,1.0,6,both,"8,12,16,20"
es,47,15,29,3,31.9,0.115,0.115,0.79,9.8,0.5,0.3,1.0,6,long,"8,12,16,20"
es,62,16,45,1,25.8,0.035,0.035,0.28,13.0,0.5,0.3,1.0,6,short,"8,12,16,20"
es,2309,543,1690,76,23.5,0.006,0.006,0.27,482.5,0.0,0.3,1.0,8,both,"8,12,16,20"
es,1151,282,820,49,24.5,0.019,0.019,0.63,240.5,0.0,0.3,1.0,8,long,"8,12,16,20"
es,1158,261,870,27,22.5,-0.007,-0.007,-0.24,242.0,0.0,0.3,1.0,8,short,"8,12,16,20"
es,2309,543,1690,76,23.5,0.006,0.006,0.27,482.5,0.1,0.3,1.0,8,both,"8,12,16,20"
es,1151,282,820,49,24.5,0.019,0.019,0.63,240.5,0.1,0.3,1.0,8,long,"8,12,16,20"
es,1158,261,870,27,22.5,-0.007,-0.007,-0.24,242.0,0.1,0.3,1.0,8,short,"8,12,16,20"
es,2298,542,1681,75,23.6,0.007,0.007,0.32,480.2,0.2,0.3,1.0,8,both,"8,12,16,20"
es,1147,282,816,49,24.6,0.02,0.02,0.66,239.7,0.2,0.3,1.0,8,long,"8,12,16,20"
es,1151,260,865,26,22.6,-0.006,-0.006,-0.22,240.5,0.2,0.3,1.0,8,short,"8,12,16,20"
es,2056,485,1519,52,23.6,0.007,0.007,0.3,429.6,0.3,0.3,1.0,8,both,"8,12,16,20"
es,1014,251,729,34,24.8,0.022,0.022,0.69,211.9,0.3,0.3,1.0,8,long,"8,12,16,20"
es,1042,234,790,18,22.5,-0.008,-0.008,-0.26,217.7,0.3,0.3,1.0,8,short,"8,12,16,20"
es,922,233,676,13,25.3,0.029,0.029,0.87,192.7,0.4,0.3,1.0,8,both,"8,12,16,20"
es,442,121,312,9,27.4,0.056,0.056,1.17,92.4,0.4,0.3,1.0,8,long,"8,12,16,20"
es,480,112,364,4,23.3,0.003,0.003,0.07,100.3,0.4,0.3,1.0,8,short,"8,12,16,20"
es,109,31,74,4,28.4,0.07,0.07,0.73,22.8,0.5,0.3,1.0,8,both,"8,12,16,20"
es,47,15,29,3,31.9,0.115,0.115,0.79,9.8,0.5,0.3,1.0,8,long,"8,12,16,20"
es,62,16,45,1,25.8,0.035,0.035,0.28,13.0,0.5,0.3,1.0,8,short,"8,12,16,20"
es,2309,580,1699,30,25.1,0.027,0.027,1.28,482.5,0.0,0.3,1.0,12,both,"8,12,16,20"
es,1151,306,826,19,26.6,0.046,0.046,1.55,240.5,0.0,0.3,1.0,12,long,"8,12,16,20"
es,1158,274,873,11,23.7,0.008,0.008,0.26,242.0,0.0,0.3,1.0,12,short,"8,12,16,20"
es,2309,580,1699,30,25.1,0.027,0.027,1.28,482.5,0.1,0.3,1.0,12,both,"8,12,16,20"
es,1151,306,826,19,26.6,0.046,0.046,1.55,240.5,0.1,0.3,1.0,12,long,"8,12,16,20"
es,1158,274,873,11,23.7,0.008,0.008,0.26,242.0,0.1,0.3,1.0,12,short,"8,12,16,20"
es,2298,578,1690,30,25.2,0.027,0.027,1.29,480.2,0.2,0.3,1.0,12,both,"8,12,16,20"
es,1147,306,822,19,26.7,0.047,0.047,1.59,239.7,0.2,0.3,1.0,12,long,"8,12,16,20"
es,1151,272,868,11,23.6,0.007,0.007,0.24,240.5,0.2,0.3,1.0,12,short,"8,12,16,20"
es,2056,513,1526,17,25.0,0.024,0.024,1.1,429.6,0.3,0.3,1.0,12,both,"8,12,16,20"
es,1014,269,733,12,26.5,0.045,0.045,1.43,211.9,0.3,0.3,1.0,12,long,"8,12,16,20"
es,1042,244,793,5,23.4,0.004,0.004,0.14,217.7,0.3,0.3,1.0,12,short,"8,12,16,20"
es,922,242,676,4,26.2,0.041,0.041,1.25,192.7,0.4,0.3,1.0,12,both,"8,12,16,20"
es,442,127,312,3,28.7,0.074,0.074,1.55,92.4,0.4,0.3,1.0,12,long,"8,12,16,20"
es,480,115,364,1,24.0,0.011,0.011,0.25,100.3,0.4,0.3,1.0,12,short,"8,12,16,20"
es,109,34,74,1,31.2,0.106,0.106,1.1,22.8,0.5,0.3,1.0,12,both,"8,12,16,20"
es,47,17,29,1,36.2,0.17,0.17,1.17,9.8,0.5,0.3,1.0,12,long,"8,12,16,20"
es,62,17,45,0,27.4,0.056,0.056,0.44,13.0,0.5,0.3,1.0,12,short,"8,12,16,20"
es,2309,591,1709,9,25.6,0.033,0.033,1.57,482.5,0.0,0.3,1.0,16,both,"8,12,16,20"
es,1151,313,832,6,27.2,0.054,0.054,1.82,240.5,0.0,0.3,1.0,16,long,"8,12,16,20"
es,1158,278,877,3,24.0,0.012,0.012,0.41,242.0,0.0,0.3,1.0,16,short,"8,12,16,20"
es,2309,591,1709,9,25.6,0.033,0.033,1.57,482.5,0.1,0.3,1.0,16,both,"8,12,16,20"
es,1151,313,832,6,27.2,0.054,0.054,1.82,240.5,0.1,0.3,1.0,16,long,"8,12,16,20"
es,1158,278,877,3,24.0,0.012,0.012,0.41,242.0,0.1,0.3,1.0,16,short,"8,12,16,20"
es,2298,589,1700,9,25.6,0.033,0.033,1.59,480.2,0.2,0.3,1.0,16,both,"8,12,16,20"
es,1147,313,828,6,27.3,0.055,0.055,1.85,239.7,0.2,0.3,1.0,16,long,"8,12,16,20"
es,1151,276,872,3,24.0,0.012,0.012,0.4,240.5,0.2,0.3,1.0,16,short,"8,12,16,20"
es,2056,522,1529,5,25.4,0.03,0.03,1.36,429.6,0.3,0.3,1.0,16,both,"8,12,16,20"
es,1014,274,736,4,27.0,0.051,0.051,1.63,211.9,0.3,0.3,1.0,16,long,"8,12,16,20"
es,1042,248,793,1,23.8,0.009,0.009,0.3,217.7,0.3,0.3,1.0,16,short,"8,12,16,20"
es,922,243,677,2,26.4,0.043,0.043,1.29,192.7,0.4,0.3,1.0,16,both,"8,12,16,20"
es,442,128,313,1,29.0,0.076,0.076,1.61,92.4,0.4,0.3,1.0,16,long,"8,12,16,20"
es,480,115,364,1,24.0,0.011,0.011,0.25,100.3,0.4,0.3,1.0,16,short,"8,12,16,20"
es,109,35,74,0,32.1,0.117,0.117,1.23,22.8,0.5,0.3,1.0,16,both,"8,12,16,20"
es,47,18,29,0,38.3,0.198,0.198,1.36,9.8,0.5,0.3,1.0,16,long,"8,12,16,20"
es,62,17,45,0,27.4,0.056,0.056,0.44,13.0,0.5,0.3,1.0,16,short,"8,12,16,20"
es,2309,594,1713,2,25.7,0.034,0.034,1.65,482.5,0.0,0.3,1.0,24,both,"8,12,16,20"
es,1151,316,833,2,27.5,0.057,0.057,1.93,240.5,0.0,0.3,1.0,24,long,"8,12,16,20"
es,1158,278,880,0,24.0,0.012,0.012,0.41,242.0,0.0,0.3,1.0,24,short,"8,12,16,20"
es,2309,594,1713,2,25.7,0.034,0.034,1.65,482.5,0.1,0.3,1.0,24,both,"8,12,16,20"
es,1151,316,833,2,27.5,0.057,0.057,1.93,240.5,0.1,0.3,1.0,24,long,"8,12,16,20"
es,1158,278,880,0,24.0,0.012,0.012,0.41,242.0,0.1,0.3,1.0,24,short,"8,12,16,20"
es,2298,592,1704,2,25.8,0.035,0.035,1.67,480.2,0.2,0.3,1.0,24,both,"8,12,16,20"
es,1147,316,829,2,27.6,0.058,0.058,1.97,239.7,0.2,0.3,1.0,24,long,"8,12,16,20"
es,1151,276,875,0,24.0,0.012,0.012,0.4,240.5,0.2,0.3,1.0,24,short,"8,12,16,20"
es,2056,524,1531,1,25.5,0.031,0.031,1.42,429.6,0.3,0.3,1.0,24,both,"8,12,16,20"
es,1014,276,737,1,27.2,0.054,0.054,1.71,211.9,0.3,0.3,1.0,24,long,"8,12,16,20"
es,1042,248,794,0,23.8,0.009,0.009,0.3,217.7,0.3,0.3,1.0,24,short,"8,12,16,20"
es,922,244,678,0,26.5,0.044,0.044,1.34,192.7,0.4,0.3,1.0,24,both,"8,12,16,20"
es,442,129,313,0,29.2,0.079,0.079,1.67,92.4,0.4,0.3,1.0,24,long,"8,12,16,20"
es,480,115,365,0,24.0,0.011,0.011,0.25,100.3,0.4,0.3,1.0,24,short,"8,12,16,20"
es,109,35,74,0,32.1,0.117,0.117,1.23,22.8,0.5,0.3,1.0,24,both,"8,12,16,20"
