asset,entry_time,exit_time,direction,result,ret_r,pnl_pct,entry_price,stop_price,target_price,atr,conf
btc,2025-09-29 13:00:00,2025-09-29 14:00:00,SHORT,LOSS,-1.5,-1.5,113375.45,113925.96,112274.41,367.01,0.559
btc,2025-09-29 14:00:00,2025-09-30 09:00:00,SHORT,WIN,3.0,3.0,114174.57,114802.61,112918.49,418.69,0.66
btc,2025-10-02 13:00:00,2025-10-02 18:00:00,SHORT,LOSS,-1.5,-1.5,119727.59,120311.09,118560.59,389.0,0.504
btc,2025-10-03 08:00:00,2025-10-03 14:00:00,SHORT,LOSS,-1.5,-1.5,120075.64,120659.21,118908.51,389.05,0.53
btc,2025-10-06 16:00:00,2025-10-06 18:00:00,SHORT,LOSS,-1.5,-1.5,125369.23,126098.84,123910.03,486.4,0.549
btc,2025-10-06 18:00:00,2025-10-07 02:00:00,SHORT,WIN,3.0,3.0,126149.02,126977.56,124491.95,552.36,0.66
btc,2025-10-12 08:00:00,2025-10-12 14:00:00,SHORT,LOSS,-1.5,-1.5,111426.66,112637.92,109004.16,807.5,0.547
btc,2025-10-12 14:00:00,2025-10-12 15:00:00,SHORT,LOSS,-1.5,-1.5,112306.72,113356.13,110207.91,699.6,0.508
btc,2025-10-12 16:00:00,2025-10-12 21:00:00,SHORT,LOSS,-1.5,-1.5,114139.52,115331.07,111756.43,794.36,0.521
btc,2025-10-13 09:00:00,2025-10-14 04:00:00,SHORT,WIN,3.0,3.0,115220.48,116180.96,113299.53,640.32,0.535
btc,2025-10-20 08:00:00,2025-10-21 03:00:00,SHORT,WIN,3.0,3.0,111160.59,112118.25,109245.28,638.44,0.548
btc,2025-10-21 14:00:00,2025-10-21 15:00:00,SHORT,LOSS,-1.5,-1.5,112040.72,113357.33,109407.49,877.74,0.506
btc,2025-10-23 08:00:00,2025-10-23 16:00:00,SHORT,LOSS,-1.5,-1.5,109511.35,110424.82,107684.42,608.98,0.556
btc,2025-10-23 16:00:00,2025-10-23 17:00:00,SHORT,LOSS,-1.5,-1.5,110312.99,111217.78,108503.42,603.19,0.635
btc,2025-10-23 17:00:00,2025-10-24 17:00:00,SHORT,EXPIRED,1.39,1.391,111233.19,112259.69,109180.18,684.34,0.544
btc,2025-10-27 17:00:00,2025-10-27 21:00:00,SHORT,WIN,3.0,3.0,115664.41,116393.3,114206.63,485.93,0.503
btc,2025-11-07 19:00:00,2025-11-08 19:00:00,SHORT,EXPIRED,1.57,1.574,103244.18,104505.26,100722.02,840.72,0.566
btc,2025-11-10 08:00:00,2025-11-11 01:00:00,SHORT,LOSS,-1.5,-1.5,105923.77,106812.17,104146.98,592.27,0.523
btc,2025-11-11 08:00:00,2025-11-11 17:00:00,SHORT,WIN,3.0,3.0,105133.02,106109.3,103180.45,650.86,0.534
btc,2025-11-12 10:00:00,2025-11-12 15:00:00,SHORT,WIN,3.0,3.0,104879.22,105617.67,103402.32,492.3,0.548
btc,2025-11-13 13:00:00,2025-11-13 17:00:00,SHORT,WIN,3.0,3.0,102305.64,103370.82,100175.28,710.12,0.522
btc,2025-12-02 18:00:00,2025-12-03 02:00:00,SHORT,LOSS,-1.5,-1.5,91862.98,92966.89,89655.17,735.94,0.502
btc,2025-12-03 08:00:00,2025-12-03 21:00:00,SHORT,LOSS,-1.5,-1.5,92728.47,93646.1,90893.21,611.75,0.501
btc,2025-12-12 15:00:00,2025-12-12 18:00:00,SHORT,LOSS,-1.5,-1.5,89817.98,90602.48,88249.0,522.99,0.51
btc,2025-12-14 11:00:00,2025-12-14 17:00:00,SHORT,WIN,3.0,3.0,89386.75,89728.15,88703.94,227.6,0.528
btc,2025-12-21 11:00:00,2025-12-21 13:00:00,SHORT,WIN,3.0,3.0,88585.84,88902.1,87953.31,210.84,0.518
btc,2025-12-22 11:00:00,2025-12-22 19:00:00,SHORT,WIN,3.0,3.0,89919.91,90573.67,88612.37,435.85,0.678
btc,2025-12-31 09:00:00,2025-12-31 14:00:00,SHORT,LOSS,-1.5,-1.5,88585.39,88986.72,87782.73,267.55,0.513
btc,2026-01-04 20:00:00,2026-01-05 00:00:00,SHORT,LOSS,-1.5,-1.5,91252.45,91606.89,90543.57,236.29,0.5
btc,2026-01-09 15:00:00,2026-01-10 15:00:00,SHORT,EXPIRED,0.9,0.902,90999.82,91759.75,89479.95,506.62,0.56
btc,2026-01-12 15:00:00,2026-01-13 09:00:00,SHORT,LOSS,-1.5,-1.5,91546.45,92363.48,89912.39,544.69,0.511
btc,2026-01-19 08:00:00,2026-01-20 05:00:00,SHORT,WIN,3.0,3.0,93259.11,93937.82,91901.7,452.47,0.501
btc,2026-01-29 08:00:00,2026-01-29 15:00:00,SHORT,WIN,3.0,3.0,87928.06,88591.52,86601.15,442.31,0.536
btc,2026-02-06 15:00:00,2026-02-06 17:00:00,SHORT,LOSS,-1.5,-1.5,68622.91,70367.32,65134.1,1162.94,0.504
btc,2026-02-06 17:00:00,2026-02-07 17:00:00,SHORT,EXPIRED,1.38,1.379,70801.62,72607.08,67190.69,1203.64,0.667
btc,2026-02-25 19:00:00,2026-02-25 21:00:00,SHORT,LOSS,-1.5,-1.5,69070.77,69933.48,67345.34,575.14,0.531
btc,2026-02-26 09:00:00,2026-02-26 16:00:00,SHORT,WIN,3.0,3.0,68553.56,69469.34,66722.01,610.52,0.522
btc,2026-03-02 16:00:00,2026-03-03 08:00:00,SHORT,WIN,3.0,3.0,69511.75,70680.84,67173.58,779.39,0.531
btc,2026-03-03 11:00:00,2026-03-03 16:00:00,SHORT,LOSS,-1.5,-1.5,67054.85,67819.56,65525.43,509.81,0.524
btc,2026-03-04 14:00:00,2026-03-04 15:00:00,SHORT,LOSS,-1.5,-1.5,71628.46,72810.02,69265.33,787.71,0.507
btc,2026-03-04 15:00:00,2026-03-05 15:00:00,SHORT,EXPIRED,2.09,2.095,73245.12,74508.43,70718.51,842.21,0.512
btc,2026-03-05 18:00:00,2026-03-06 14:00:00,SHORT,WIN,3.0,3.0,70981.27,72045.48,68852.85,709.47,0.525
btc,2026-03-08 08:00:00,2026-03-08 10:00:00,SHORT,LOSS,-1.5,-1.5,67537.93,68029.51,66554.77,327.72,0.549
btc,2026-03-08 10:00:00,2026-03-08 12:00:00,SHORT,WIN,3.0,3.0,67893.51,68373.82,66932.88,320.21,0.628
btc,2026-03-08 12:00:00,2026-03-08 22:00:00,SHORT,WIN,3.0,3.0,67305.92,67860.95,66195.86,370.02,0.507
btc,2026-03-09 08:00:00,2026-03-09 13:00:00,SHORT,LOSS,-1.5,-1.5,67810.01,68812.32,65805.38,668.21,0.613
btc,2026-03-10 08:00:00,2026-03-10 15:00:00,SHORT,LOSS,-1.5,-1.5,70655.19,71599.64,68766.28,629.63,0.539
btc,2026-03-10 20:00:00,2026-03-11 17:00:00,SHORT,LOSS,-1.5,-1.5,70254.5,71324.06,68115.39,713.04,0.508
btc,2026-03-12 11:00:00,2026-03-13 00:00:00,SHORT,LOSS,-1.5,-1.5,70452.95,71050.76,69257.31,398.54,0.514
btc,2026-03-13 17:00:00,2026-03-14 17:00:00,SHORT,EXPIRED,0.58,0.585,71003.57,72002.99,69004.73,666.28,0.522
btc,2026-03-17 18:00:00,2026-03-18 11:00:00,SHORT,WIN,3.0,3.0,74676.67,75418.79,73192.43,494.75,0.572
btc,2026-03-19 08:00:00,2026-03-19 20:00:00,SHORT,LOSS,-1.5,-1.5,69981.78,70576.4,68792.53,396.42,0.511
btc,2026-03-20 08:00:00,2026-03-20 14:00:00,SHORT,WIN,3.0,3.0,71027.52,71672.34,69737.9,429.88,0.597
btc,2026-03-20 15:00:00,2026-03-20 21:00:00,SHORT,LOSS,-1.5,-1.5,69812.22,70503.45,68429.77,460.82,0.531
btc,2026-03-21 08:00:00,2026-03-21 14:00:00,SHORT,LOSS,-1.5,-1.5,70585.99,71025.99,69706.0,293.33,0.512
btc,2026-03-21 15:00:00,2026-03-21 23:00:00,SHORT,WIN,3.0,3.0,70652.23,70926.77,70103.13,183.03,0.552
btc,2026-03-23 09:00:00,2026-03-23 11:00:00,SHORT,LOSS,-1.5,-1.5,68247.96,69140.27,66463.35,594.87,0.536
btc,2026-03-23 13:00:00,2026-03-24 13:00:00,SHORT,EXPIRED,1.74,1.742,71410.31,72609.59,69011.77,799.52,0.587
btc,2026-03-26 17:00:00,2026-03-26 20:00:00,SHORT,LOSS,-1.5,-1.5,68448.48,69082.97,67179.49,422.99,0.537
btc,2026-03-27 08:00:00,2026-03-27 10:00:00,SHORT,WIN,3.0,3.0,67910.82,68524.84,66682.79,409.34,0.608
btc,2026-03-28 08:00:00,2026-03-28 13:00:00,SHORT,LOSS,-1.5,-1.5,66355.98,66699.92,65668.09,229.29,0.608
btc,2026-03-28 13:00:00,2026-03-28 15:00:00,SHORT,LOSS,-1.5,-1.5,66766.07,67123.62,66050.97,238.37,0.665
btc,2026-03-28 15:00:00,2026-03-29 15:00:00,SHORT,EXPIRED,1.88,1.884,66939.74,67315.68,66187.86,250.63,0.634
btc,2026-03-29 15:00:00,2026-03-29 22:00:00,SHORT,WIN,3.0,3.0,66467.59,66812.27,65778.25,229.78,0.698
btc,2026-03-31 20:00:00,2026-04-01 07:00:00,SHORT,LOSS,-1.5,-1.5,68184.64,69163.42,66227.08,652.52,0.513
btc,2026-04-01 08:00:00,2026-04-02 01:00:00,SHORT,WIN,3.0,3.0,68671.54,69303.14,67408.34,421.07,0.504
btc,2026-04-06 09:00:00,2026-04-06 23:00:00,SHORT,WIN,3.0,3.0,69734.38,70399.15,68404.84,443.18,0.548
btc,2026-04-09 10:00:00,2026-04-09 15:00:00,SHORT,LOSS,-1.5,-1.5,71292.98,71759.92,70359.11,311.29,0.517
btc,2026-04-09 20:00:00,2026-04-10 14:00:00,SHORT,LOSS,-1.5,-1.5,72390.71,73111.03,70950.07,480.21,0.502
btc,2026-04-10 15:00:00,2026-04-10 16:00:00,SHORT,LOSS,-1.5,-1.5,72403.54,72968.3,71274.02,376.51,0.515
btc,2026-04-10 16:00:00,2026-04-11 16:00:00,SHORT,EXPIRED,-0.17,-0.171,73034.77,73631.87,71840.55,398.07,0.571
btc,2026-04-11 16:00:00,2026-04-11 18:00:00,SHORT,LOSS,-1.5,-1.5,73102.7,73388.81,72530.48,190.74,0.562
btc,2026-04-11 18:00:00,2026-04-12 01:00:00,SHORT,WIN,3.0,3.0,73544.57,73865.32,72903.08,213.83,0.626
btc,2026-04-12 08:00:00,2026-04-13 08:00:00,SHORT,EXPIRED,2.72,2.724,71639.64,72174.71,70569.51,356.71,0.505
btc,2026-04-13 13:00:00,2026-04-13 14:00:00,SHORT,LOSS,-1.5,-1.5,71608.93,72055.54,70715.7,297.74,0.507
btc,2026-04-13 14:00:00,2026-04-13 19:00:00,SHORT,LOSS,-1.5,-1.5,72420.12,72902.58,71455.2,321.64,0.502
btc,2026-04-13 19:00:00,2026-04-13 22:00:00,SHORT,LOSS,-1.5,-1.5,73373.98,74104.33,71913.29,486.9,0.528
btc,2026-04-16 19:00:00,2026-04-17 09:00:00,SHORT,LOSS,-1.5,-1.5,75371.98,76285.69,73544.54,609.14,0.502
btc,2026-04-17 16:00:00,2026-04-18 11:00:00,SHORT,WIN,3.0,3.0,77907.28,78808.96,76103.92,601.12,0.536
btc,2026-04-19 13:00:00,2026-04-19 17:00:00,SHORT,WIN,3.0,3.0,75958.0,76457.42,74959.16,332.95,0.521
btc,2026-04-20 08:00:00,2026-04-20 12:00:00,SHORT,LOSS,-1.5,-1.5,74761.76,75454.21,73376.86,461.63,0.545
btc,2026-04-20 13:00:00,2026-04-20 18:00:00,SHORT,LOSS,-1.5,-1.5,75309.29,76026.14,73875.58,477.9,0.532
btc,2026-04-21 08:00:00,2026-04-21 17:00:00,SHORT,WIN,3.0,3.0,76545.65,77120.09,75396.76,382.96,0.519
btc,2026-04-22 09:00:00,2026-04-22 13:00:00,SHORT,LOSS,-1.5,-1.5,78015.56,78748.91,76548.86,488.9,0.512
btc,2026-04-22 14:00:00,2026-04-23 00:00:00,SHORT,WIN,3.0,3.0,79080.9,79760.86,77720.97,453.31,0.502
btc,2026-04-25 10:00:00,2026-04-25 16:00:00,SHORT,WIN,3.0,3.0,77809.48,78063.02,77302.38,169.03,0.501
btc,2026-04-25 20:00:00,2026-04-26 04:00:00,SHORT,LOSS,-1.5,-1.5,77497.07,77784.87,76921.47,191.87,0.523
btc,2026-04-26 08:00:00,2026-04-26 19:00:00,SHORT,LOSS,-1.5,-1.5,78050.01,78353.16,77443.7,202.1,0.56
btc,2026-04-26 19:00:00,2026-04-26 21:00:00,SHORT,LOSS,-1.5,-1.5,78258.0,78577.07,77619.86,212.71,0.611
btc,2026-04-27 09:00:00,2026-04-28 09:00:00,SHORT,EXPIRED,2.35,2.347,77902.45,78743.03,76221.3,560.38,0.514
btc,2026-04-29 08:00:00,2026-04-29 09:00:00,SHORT,LOSS,-1.5,-1.5,77029.45,77480.1,76128.15,300.43,0.529
btc,2026-04-29 09:00:00,2026-04-29 13:00:00,SHORT,WIN,3.0,3.0,77646.24,78151.13,76636.47,336.59,0.516
btc,2026-04-30 10:00:00,2026-04-30 13:00:00,SHORT,LOSS,-1.5,-1.5,75994.29,76584.21,74814.44,393.28,0.512
btc,2026-05-04 08:00:00,2026-05-04 14:00:00,SHORT,LOSS,-1.5,-1.5,79695.36,80485.61,78114.86,526.83,0.506
btc,2026-05-06 15:00:00,2026-05-07 13:00:00,SHORT,WIN,3.0,3.0,81699.07,82379.21,80338.8,453.42,0.503
btc,2026-05-08 10:00:00,2026-05-09 10:00:00,SHORT,EXPIRED,-0.15,-0.148,80213.41,80679.01,79282.23,310.4,0.532
btc,2026-05-09 18:00:00,2026-05-10 15:00:00,SHORT,LOSS,-1.5,-1.5,80898.41,81213.92,80267.37,210.34,0.57
btc,2026-05-10 15:00:00,2026-05-10 20:00:00,SHORT,WIN,3.0,3.0,81404.65,81682.47,80849.0,185.22,0.563
btc,2026-05-11 17:00:00,2026-05-12 01:00:00,SHORT,WIN,3.0,3.0,81927.99,82523.99,80735.99,397.33,0.519
btc,2026-05-16 08:00:00,2026-05-16 10:00:00,SHORT,WIN,3.0,3.0,78382.01,78735.0,77676.02,235.33,0.531
btc,2026-05-18 12:00:00,2026-05-18 14:00:00,SHORT,WIN,3.0,3.0,77607.78,78234.41,76354.52,417.75,0.521
btc,2026-05-18 17:00:00,2026-05-19 00:00:00,SHORT,LOSS,-1.5,-1.5,76638.67,77284.66,75346.7,430.66,0.517
cl,2024-01-22 08:00:00,2024-01-22 14:00:00,LONG,WIN,2.0,2.0,73.16,72.49,74.06,0.45,0.521
cl,2024-01-24 08:00:00,2024-01-24 11:00:00,LONG,LOSS,-1.5,-1.5,74.58,74.24,75.03,0.22,0.504
cl,2024-01-24 11:00:00,2024-01-24 13:00:00,LONG,WIN,2.0,2.0,74.22,73.83,74.74,0.26,0.532
cl,2024-01-25 08:00:00,2024-01-25 09:00:00,LONG,WIN,2.0,2.0,75.82,75.45,76.32,0.25,0.508
cl,2024-01-25 11:00:00,2024-01-25 13:00:00,LONG,LOSS,-1.5,-1.5,76.02,75.65,76.51,0.24,0.542
cl,2024-01-25 13:00:00,2024-01-25 18:00:00,LONG,WIN,2.0,2.0,76.16,75.72,76.74,0.29,0.527
cl,2024-01-26 08:00:00,2024-01-26 15:00:00,LONG,WIN,2.0,2.0,76.8,76.35,77.4,0.3,0.537
cl,2024-01-26 15:00:00,2024-01-26 16:00:00,LONG,LOSS,-1.5,-1.5,77.21,76.73,77.85,0.32,0.503
cl,2024-02-07 16:00:00,2024-02-08 06:00:00,LONG,WIN,2.0,2.0,73.56,73.02,74.28,0.36,0.528
cl,2024-02-12 11:00:00,2024-02-12 13:00:00,LONG,LOSS,-1.5,-1.5,75.88,75.54,76.33,0.23,0.525
cl,2024-02-12 13:00:00,2024-02-12 14:00:00,LONG,WIN,2.0,2.0,75.87,75.44,76.44,0.28,0.544
cl,2024-02-13 08:00:00,2024-02-13 09:00:00,LONG,WIN,2.0,2.0,76.91,76.61,77.31,0.2,0.541
cl,2024-02-13 09:00:00,2024-02-13 13:00:00,LONG,LOSS,-1.5,-1.5,77.55,77.2,78.01,0.23,0.579
cl,2024-02-13 13:00:00,2024-02-13 16:00:00,LONG,WIN,2.0,2.0,77.21,76.79,77.78,0.28,0.533
cl,2024-02-15 08:00:00,2024-02-15 10:00:00,LONG,LOSS,-1.5,-1.5,76.47,76.08,76.99,0.26,0.52
cl,2024-02-15 10:00:00,2024-02-15 13:00:00,LONG,WIN,2.0,2.0,76.04,75.68,76.52,0.24,0.542
cl,2024-02-21 08:00:00,2024-02-21 16:00:00,LONG,WIN,2.0,2.0,76.38,75.32,77.8,0.71,0.533
cl,2024-02-26 08:00:00,2024-02-26 14:00:00,LONG,WIN,2.0,2.0,76.14,75.77,76.64,0.25,0.7
cl,2024-02-26 14:00:00,2024-02-26 17:00:00,LONG,WIN,2.0,2.0,76.92,76.5,77.48,0.28,0.611
cl,2024-02-27 12:00:00,2024-02-27 14:00:00,LONG,WIN,2.0,2.0,77.42,77.09,77.86,0.22,0.504
cl,2024-02-28 08:00:00,2024-02-28 13:00:00,LONG,WIN,2.0,2.0,78.0,77.61,78.52,0.26,0.533
cl,2024-03-01 08:00:00,2024-03-01 09:00:00,LONG,WIN,2.0,2.0,78.32,77.99,78.76,0.22,0.52
cl,2024-03-06 10:00:00,2024-03-06 13:00:00,LONG,WIN,2.0,2.0,78.84,78.53,79.26,0.21,0.521
cl,2024-03-07 09:00:00,2024-03-07 14:00:00,LONG,LOSS,-1.5,-1.5,78.52,78.13,79.03,0.26,0.546
cl,2024-03-07 14:00:00,2024-03-07 16:00:00,LONG,WIN,2.0,2.0,78.32,77.78,79.04,0.36,0.532
cl,2024-03-11 08:00:00,2024-03-11 13:00:00,LONG,LOSS,-1.5,-1.5,77.83,77.42,78.38,0.28,0.678
cl,2024-03-11 13:00:00,2024-03-11 15:00:00,LONG,WIN,2.0,2.0,77.18,76.62,77.93,0.37,0.662
cl,2024-03-12 12:00:00,2024-03-12 13:00:00,LONG,WIN,2.0,2.0,77.65,77.25,78.18,0.26,0.518
cl,2024-03-12 13:00:00,2024-03-12 18:00:00,LONG,LOSS,-1.5,-1.5,78.14,77.66,78.78,0.32,0.509
cl,2024-03-12 19:00:00,2024-03-13 10:00:00,LONG,WIN,2.0,2.0,77.79,77.09,78.72,0.47,0.556
cl,2024-03-13 10:00:00,2024-03-13 12:00:00,LONG,WIN,2.0,2.0,78.68,78.31,79.17,0.25,0.582
cl,2024-03-13 12:00:00,2024-03-13 13:00:00,LONG,WIN,2.0,2.0,79.12,78.73,79.63,0.26,0.543
cl,2024-03-14 09:00:00,2024-03-14 14:00:00,LONG,WIN,2.0,2.0,80.39,80.09,80.79,0.2,0.506
cl,2024-03-15 09:00:00,2024-03-15 12:00:00,LONG,LOSS,-1.5,-1.5,80.83,80.53,81.22,0.2,0.571
cl,2024-03-15 13:00:00,2024-03-15 15:00:00,LONG,WIN,2.0,2.0,80.58,80.15,81.15,0.28,0.532
cl,2024-03-18 08:00:00,2024-03-18 10:00:00,LONG,WIN,2.0,2.0,81.55,81.2,82.01,0.23,0.608
cl,2024-03-18 10:00:00,2024-03-18 11:00:00,LONG,LOSS,-1.5,-1.5,81.68,81.32,82.15,0.24,0.641
cl,2024-03-18 11:00:00,2024-03-18 12:00:00,LONG,LOSS,-1.5,-1.5,81.54,81.19,82.01,0.23,0.648
cl,2024-03-18 12:00:00,2024-03-18 13:00:00,LONG,WIN,2.0,2.0,81.32,80.93,81.83,0.26,0.634
cl,2024-03-18 13:00:00,2024-03-18 15:00:00,LONG,WIN,2.0,2.0,81.66,81.21,82.26,0.3,0.568
cl,2024-03-19 09:00:00,2024-03-19 12:00:00,LONG,WIN,2.0,2.0,82.47,82.16,82.89,0.21,0.525
cl,2024-03-25 08:00:00,2024-03-25 13:00:00,LONG,WIN,2.0,2.0,81.07,80.73,81.53,0.23,0.534
cl,2024-03-27 08:00:00,2024-03-27 10:00:00,LONG,WIN,2.0,2.0,80.62,80.28,81.08,0.23,0.545
cl,2024-03-28 08:00:00,2024-03-28 09:00:00,LONG,LOSS,-1.5,-1.5,81.85,81.54,82.27,0.21,0.517
cl,2024-03-28 10:00:00,2024-03-28 12:00:00,LONG,WIN,2.0,2.0,82.22,81.89,82.67,0.22,0.53
cl,2024-03-28 12:00:00,2024-03-28 13:00:00,LONG,LOSS,-1.5,-1.5,82.64,82.28,83.12,0.24,0.552
cl,2024-03-28 13:00:00,2024-03-28 17:00:00,LONG,WIN,2.0,2.0,82.38,81.98,82.91,0.26,0.54
cl,2024-04-01 08:00:00,2024-04-01 12:00:00,LONG,LOSS,-1.5,-1.5,83.09,82.7,83.61,0.26,0.56
cl,2024-04-01 12:00:00,2024-04-01 15:00:00,LONG,WIN,2.0,2.0,83.38,82.94,83.97,0.3,0.532
cl,2024-04-02 13:00:00,2024-04-02 14:00:00,LONG,LOSS,-1.5,-1.5,84.63,84.16,85.25,0.31,0.535
cl,2024-04-08 12:00:00,2024-04-08 13:00:00,LONG,WIN,2.0,2.0,86.1,85.4,87.03,0.47,0.517
cl,2024-04-10 11:00:00,2024-04-10 13:00:00,LONG,LOSS,-1.5,-1.5,85.61,85.27,86.06,0.22,0.503
cl,2024-04-10 13:00:00,2024-04-10 14:00:00,LONG,LOSS,-1.5,-1.5,85.34,84.88,85.95,0.3,0.532
cl,2024-04-10 14:00:00,2024-04-10 15:00:00,LONG,LOSS,-1.5,-1.5,85.17,84.65,85.86,0.35,0.535
cl,2024-04-18 09:00:00,2024-04-18 11:00:00,LONG,WIN,2.0,2.0,81.81,81.4,82.36,0.27,0.503
cl,2024-04-18 11:00:00,2024-04-18 12:00:00,LONG,WIN,2.0,2.0,82.08,81.61,82.71,0.31,0.515
cl,2024-04-22 08:00:00,2024-04-22 15:00:00,LONG,WIN,2.0,2.0,82.49,81.93,83.24,0.38,0.527
cl,2024-05-08 08:00:00,2024-05-08 10:00:00,LONG,WIN,2.0,2.0,77.25,76.91,77.7,0.23,0.54
cl,2024-05-08 10:00:00,2024-05-08 12:00:00,LONG,LOSS,-1.5,-1.5,77.69,77.32,78.18,0.24,0.508
cl,2024-05-08 12:00:00,2024-05-08 14:00:00,LONG,WIN,2.0,2.0,77.58,77.19,78.1,0.26,0.502
cl,2024-05-13 08:00:00,2024-05-13 13:00:00,LONG,WIN,2.0,2.0,78.59,78.23,79.07,0.24,0.604
cl,2024-05-15 10:00:00,2024-05-15 11:00:00,LONG,LOSS,-1.5,-1.5,77.9,77.54,78.38,0.24,0.55
cl,2024-05-15 11:00:00,2024-05-15 12:00:00,LONG,WIN,2.0,2.0,77.61,77.23,78.12,0.25,0.588
cl,2024-05-15 12:00:00,2024-05-15 13:00:00,LONG,LOSS,-1.5,-1.5,77.69,77.24,78.29,0.3,0.644
cl,2024-05-15 13:00:00,2024-05-15 15:00:00,LONG,WIN,2.0,2.0,77.02,76.47,77.75,0.36,0.575
cl,2024-05-15 15:00:00,2024-05-16 01:00:00,LONG,WIN,2.0,2.0,78.21,77.5,79.16,0.48,0.517
cl,2024-05-17 08:00:00,2024-05-17 09:00:00,LONG,LOSS,-1.5,-1.5,79.27,79.0,79.63,0.18,0.536
cl,2024-05-17 09:00:00,2024-05-17 11:00:00,LONG,LOSS,-1.5,-1.5,79.3,79.02,79.67,0.18,0.551
cl,2024-05-17 11:00:00,2024-05-17 12:00:00,LONG,WIN,2.0,2.0,79.2,78.88,79.62,0.21,0.521
cl,2024-05-24 10:00:00,2024-05-24 12:00:00,LONG,WIN,2.0,2.0,76.4,76.07,76.83,0.22,0.513
cl,2024-05-28 08:00:00,2024-05-28 15:00:00,LONG,WIN,2.0,2.0,78.84,78.22,79.67,0.41,0.595
cl,2024-06-04 08:00:00,2024-06-04 14:00:00,LONG,WIN,2.0,2.0,72.76,72.35,73.31,0.27,0.503
cl,2024-06-04 20:00:00,2024-06-05 16:00:00,LONG,WIN,2.0,2.0,72.92,72.16,73.94,0.51,0.501
cl,2024-06-10 08:00:00,2024-06-10 11:00:00,LONG,WIN,2.0,2.0,75.38,74.96,75.94,0.28,0.528
cl,2024-06-10 11:00:00,2024-06-10 14:00:00,LONG,WIN,2.0,2.0,76.08,75.66,76.64,0.28,0.527
cl,2024-06-17 08:00:00,2024-06-17 09:00:00,LONG,LOSS,-1.5,-1.5,78.68,78.33,79.14,0.23,0.529
cl,2024-06-17 09:00:00,2024-06-17 12:00:00,LONG,WIN,2.0,2.0,78.38,78.02,78.86,0.24,0.583
cl,2024-06-17 12:00:00,2024-06-17 13:00:00,LONG,WIN,2.0,2.0,78.67,78.28,79.19,0.26,0.614
cl,2024-06-17 13:00:00,2024-06-17 16:00:00,LONG,WIN,2.0,2.0,79.15,78.71,79.73,0.29,0.585
cl,2024-06-20 08:00:00,2024-06-20 13:00:00,LONG,WIN,2.0,2.0,81.66,81.25,82.21,0.27,0.537
cl,2024-07-03 13:30:00,2024-07-03 14:30:00,LONG,LOSS,-1.5,-1.5,83.15,82.66,83.8,0.33,0.53
cl,2024-07-17 14:00:00,2024-07-17 22:00:00,LONG,WIN,2.0,2.0,82.49,81.99,83.16,0.33,0.509
cl,2024-07-23 15:00:00,2024-07-23 18:00:00,LONG,WIN,2.0,2.0,76.5,75.95,77.23,0.37,0.567
cl,2024-07-25 09:00:00,2024-07-25 10:00:00,LONG,WIN,2.0,2.0,76.19,75.82,76.68,0.24,0.513
cl,2024-07-25 11:00:00,2024-07-25 12:00:00,LONG,WIN,2.0,2.0,76.1,75.64,76.71,0.3,0.526
cl,2024-07-25 13:00:00,2024-07-25 14:00:00,LONG,WIN,2.0,2.0,76.3,75.69,77.12,0.41,0.519
cl,2024-07-26 20:00:00,2024-07-29 05:00:00,LONG,WIN,2.0,2.0,76.44,75.69,77.44,0.5,0.518
cl,2024-07-30 11:00:00,2024-07-30 13:00:00,LONG,LOSS,-1.5,-1.5,75.23,74.89,75.68,0.23,0.537
cl,2024-07-30 13:00:00,2024-07-31 01:00:00,LONG,WIN,2.0,2.0,74.84,74.4,75.42,0.29,0.507
cl,2024-08-02 14:00:00,2024-08-05 00:00:00,LONG,LOSS,-1.5,-1.5,73.78,72.96,74.87,0.54,0.502
cl,2024-08-05 08:00:00,2024-08-05 15:00:00,LONG,WIN,2.0,2.0,72.06,70.99,73.49,0.71,0.633
cl,2024-08-05 16:00:00,2024-08-05 23:00:00,LONG,WIN,2.0,2.0,72.75,71.6,74.29,0.77,0.537
cl,2024-08-06 11:00:00,2024-08-06 12:00:00,LONG,LOSS,-1.5,-1.5,72.88,72.23,73.75,0.43,0.506
cl,2024-08-06 12:00:00,2024-08-06 14:00:00,LONG,WIN,2.0,2.0,72.45,71.75,73.39,0.47,0.516
cl,2024-08-08 11:00:00,2024-08-08 14:00:00,LONG,WIN,2.0,2.0,75.3,74.75,76.03,0.36,0.523
cl,2024-08-08 14:00:00,2024-08-09 15:00:00,LONG,EXPIRED,1.46,1.461,75.99,75.27,76.95,0.48,0.515
cl,2024-08-12 08:00:00,2024-08-12 13:00:00,LONG,WIN,2.0,2.0,77.62,77.19,78.2,0.29,0.519
cl,2024-08-15 12:00:00,2024-08-15 13:00:00,LONG,WIN,2.0,2.0,77.45,77.02,78.03,0.29,0.512
cl,2024-08-22 08:00:00,2024-08-22 12:00:00,LONG,WIN,2.0,2.0,71.85,71.46,72.37,0.26,0.543
cl,2024-09-04 17:00:00,2024-09-05 14:00:00,LONG,WIN,2.0,2.0,69.34,68.26,70.78,0.72,0.566
cl,2024-09-05 15:00:00,2024-09-06 14:00:00,LONG,LOSS,-1.5,-1.5,69.42,68.7,70.38,0.48,0.507
